Broaders Of THIST Concept;THIST Concept's PrefLabel;THIST Concept  URI;EUROVOC Concept URI;EUROVOC Concept's PrefLabel;Broaders Of  EUROVOC Concept;"E =ExactMAtch ; C= CloseMatch ; B= broaderMatch ; N= NarrowMAtch   NA= in corrispondenza di una della righe dei mapping che secondo voi non sono da accettare;  (definizioni  relazioni di mapping sono rintracciabili su http://www.w3.org/TR/skos-reference/#mapping)"
;legislation;http://linkeddata.ge.imati.cnr.it/resource/ThIST/legislazione;http://eurovoc.europa.eu/1589;legislation;source of law;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/letteratura;http://eurovoc.europa.eu/1680;literature;arts;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/libreria;http://eurovoc.europa.eu/1629;bookshop;communications industry;E
;computer languages;http://linkeddata.ge.imati.cnr.it/resource/ThIST/linguaggiodiprogrammazione;http://eurovoc.europa.eu/5199;programming language;software;E
;littoral zone;http://linkeddata.ge.imati.cnr.it/resource/ThIST/litorale;http://eurovoc.europa.eu/1683;littoral;marine environment;E
;Madeira;http://linkeddata.ge.imati.cnr.it/resource/ThIST/madeira;http://eurovoc.europa.eu/1730;Madeira;regions of Portugal;E
;Maldive Islands;http://linkeddata.ge.imati.cnr.it/resource/ThIST/maldives;http://eurovoc.europa.eu/1768;Maldives;SAARC countries;E
;Maldive Islands;http://linkeddata.ge.imati.cnr.it/resource/ThIST/maldives;http://eurovoc.europa.eu/1768;Maldives;South Asia;E
;artifacts;http://linkeddata.ge.imati.cnr.it/resource/ThIST/manufatto;http://eurovoc.europa.eu/2765;manufactured goods;industrial product;E
;maintenance;http://linkeddata.ge.imati.cnr.it/resource/ThIST/manutenzione;http://eurovoc.europa.eu/831;maintenance;organisation of production;E
;seas;http://linkeddata.ge.imati.cnr.it/resource/ThIST/mare;http://eurovoc.europa.eu/1870;sea;geophysical environment;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/maredirlanda;http://eurovoc.europa.eu/1872;Irish Sea;Atlantic Ocean;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/matematica;http://eurovoc.europa.eu/1835;mathematics;applied sciences;E
;amorphous materials;http://linkeddata.ge.imati.cnr.it/resource/ThIST/materialeamorfo;http://eurovoc.europa.eu/3695;amorphous materials;advanced materials;E
;raw materials;http://linkeddata.ge.imati.cnr.it/resource/ThIST/materiaprima;http://eurovoc.europa.eu/1839;raw material;primary product;E
;Mauritius;http://linkeddata.ge.imati.cnr.it/resource/ThIST/mauritius;http://eurovoc.europa.eu/1841;Mauritius;ACP countries;E
;Mauritius;http://linkeddata.ge.imati.cnr.it/resource/ThIST/mauritius;http://eurovoc.europa.eu/1841;Mauritius;East Africa;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/maurizio;http://eurovoc.europa.eu/1841;Mauritius;ACP countries;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/maurizio;http://eurovoc.europa.eu/1841;Mauritius;East Africa;E
;markets;http://linkeddata.ge.imati.cnr.it/resource/ThIST/mercato;http://eurovoc.europa.eu/1786;market;;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/metallo;http://eurovoc.europa.eu/1882;metals;;E
;nonferrous metals;http://linkeddata.ge.imati.cnr.it/resource/ThIST/metallononferroso;http://eurovoc.europa.eu/1885;non-ferrous metal;metals;E
;heavy metals;http://linkeddata.ge.imati.cnr.it/resource/ThIST/metallopesante;http://eurovoc.europa.eu/1884;heavy metal;metals;E
;meteorology;http://linkeddata.ge.imati.cnr.it/resource/ThIST/meteorologia;http://eurovoc.europa.eu/1892;meteorology;earth sciences;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/metododiricerca;http://eurovoc.europa.eu/1894;research method;research;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/metodostatistico;http://eurovoc.europa.eu/1895;statistical method;statistics;E
;subways;http://linkeddata.ge.imati.cnr.it/resource/ThIST/metropolitana;http://eurovoc.europa.eu/3089;underground railway;urban transport;E
;migration;http://linkeddata.ge.imati.cnr.it/resource/ThIST/migrazione;http://eurovoc.europa.eu/1909;migration;;E
;metal ores;http://linkeddata.ge.imati.cnr.it/resource/ThIST/mineralemetallico;http://eurovoc.europa.eu/3754;metallic ore;mining product;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/mineralenonmetallico;http://eurovoc.europa.eu/1935;non-metallic ore;mining product;E
;mineralogy;http://linkeddata.ge.imati.cnr.it/resource/ThIST/mineralogia;http://eurovoc.europa.eu/1936;mineralogy;geology;E
;monographs;http://linkeddata.ge.imati.cnr.it/resource/ThIST/monografia;http://eurovoc.europa.eu/1978;monograph;document;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/monumento;http://eurovoc.europa.eu/5747;monument;cultural heritage;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/munster;http://eurovoc.europa.eu/2021;Munster;regions of Ireland;E
;museums;http://linkeddata.ge.imati.cnr.it/resource/ThIST/museo;http://eurovoc.europa.eu/2022;museum;cultural policy;E
;nomenclature;http://linkeddata.ge.imati.cnr.it/resource/ThIST/nomenclatura;http://eurovoc.europa.eu/2066;nomenclature;statistics;E
;nutrition;http://linkeddata.ge.imati.cnr.it/resource/ThIST/nutrizione;http://eurovoc.europa.eu/1268;nutrition;;E
;Oceania;http://linkeddata.ge.imati.cnr.it/resource/ThIST/oceania;http://eurovoc.europa.eu/2113;Oceania;;E
;oceans;http://linkeddata.ge.imati.cnr.it/resource/ThIST/oceano;http://eurovoc.europa.eu/2107;ocean;geophysical environment;E
;Antarctic Ocean;http://linkeddata.ge.imati.cnr.it/resource/ThIST/oceanoantartico;http://eurovoc.europa.eu/2108;Antarctic Ocean;ocean;E
;Arctic Ocean;http://linkeddata.ge.imati.cnr.it/resource/ThIST/oceanoartico;http://eurovoc.europa.eu/2109;Arctic Ocean;ocean;E
;oceanography;http://linkeddata.ge.imati.cnr.it/resource/ThIST/oceanografia;http://eurovoc.europa.eu/2114;oceanography;earth sciences;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/oleodotto;http://eurovoc.europa.eu/2132;oil pipeline;pipeline transport;E
;heavy oil;http://linkeddata.ge.imati.cnr.it/resource/ThIST/oliopesante;http://eurovoc.europa.eu/1266;heavy oil;petroleum product;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/oliva;http://eurovoc.europa.eu/2136;olive;oleaginous plant;E
;construction;http://linkeddata.ge.imati.cnr.it/resource/ThIST/opera;http://eurovoc.europa.eu/4831;building;building industry;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/opinionepubblica;http://eurovoc.europa.eu/2152;public opinion;;E
;organization;http://linkeddata.ge.imati.cnr.it/resource/ThIST/organizzazione;http://eurovoc.europa.eu/4189;organisation;;E
;observations;http://linkeddata.ge.imati.cnr.it/resource/ThIST/osservazione;http://eurovoc.europa.eu/6264;observation;research method;E
;oxygen;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ossigeno;http://eurovoc.europa.eu/2214;oxygen;chemical element;E
;ozone;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ozono;http://eurovoc.europa.eu/2215;ozone;atmosphere;E
;communist countries;http://linkeddata.ge.imati.cnr.it/resource/ThIST/paesidellest;http://eurovoc.europa.eu/2291;Eastern Bloc countries;former socialist countries;E
;Pakistan;http://linkeddata.ge.imati.cnr.it/resource/ThIST/pakistan;http://eurovoc.europa.eu/2222;Pakistan;SAARC countries;E
;Pakistan;http://linkeddata.ge.imati.cnr.it/resource/ThIST/pakistan;http://eurovoc.europa.eu/2222;Pakistan;South Asia;E
;national parks;http://linkeddata.ge.imati.cnr.it/resource/ThIST/parconazionale;http://eurovoc.europa.eu/2235;national park;protected area;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/pavimentazione;http://eurovoc.europa.eu/3690;floor coverings;building materials;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/pesce;http://eurovoc.europa.eu/2435;fish;fishery resources;E
;petroleum;http://linkeddata.ge.imati.cnr.it/resource/ThIST/petrolio;http://eurovoc.europa.eu/2366;petroleum;hydrocarbon;E
;petrology;http://linkeddata.ge.imati.cnr.it/resource/ThIST/petrologia;http://eurovoc.europa.eu/3294;petrology;geology;E
;regional planning;http://linkeddata.ge.imati.cnr.it/resource/ThIST/pianificazioneregionale;http://eurovoc.europa.eu/2407;regional planning;economic planning;E
;plains;http://linkeddata.ge.imati.cnr.it/resource/ThIST/pianura;http://eurovoc.europa.eu/2389;plain;geophysical environment;E
;continental shelf;http://linkeddata.ge.imati.cnr.it/resource/ThIST/piattaformacontinentale;http://eurovoc.europa.eu/2423;continental shelf;sea-bed;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/pietra;http://eurovoc.europa.eu/6822;stone;building materials;E
;precious stone;http://linkeddata.ge.imati.cnr.it/resource/ThIST/pietrapreziosa;http://eurovoc.europa.eu/2381;precious stones;mining product;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/piscicoltura;http://eurovoc.europa.eu/2384;fish farming;aquaculture;E
;plankton;http://linkeddata.ge.imati.cnr.it/resource/ThIST/plancton;http://eurovoc.europa.eu/2395;plankton;fishery resources;E
;polymers;http://linkeddata.ge.imati.cnr.it/resource/ThIST/polimero;http://eurovoc.europa.eu/2545;polymer;plastics;E
;policy;http://linkeddata.ge.imati.cnr.it/resource/ThIST/politica;http://eurovoc.europa.eu/4704;politics;;E
;heat pumps;http://linkeddata.ge.imati.cnr.it/resource/ThIST/pompadicalore;http://eurovoc.europa.eu/2549;heat pump;thermal equipment;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/praga;http://eurovoc.europa.eu/7849;Prague;regions of the Czech Republic;E
;prehistoric age;http://linkeddata.ge.imati.cnr.it/resource/ThIST/preistoria;http://eurovoc.europa.eu/5803;prehistory;history;E
;borrowing;http://linkeddata.ge.imati.cnr.it/resource/ThIST/prestito;http://eurovoc.europa.eu/736;borrowing;credit;E
;chemical process;http://linkeddata.ge.imati.cnr.it/resource/ThIST/processochimico;http://eurovoc.europa.eu/2692;chemical process;technological process;E
;productivity;http://linkeddata.ge.imati.cnr.it/resource/ThIST/produttivita;http://eurovoc.europa.eu/2724;productivity;cost-effectiveness analysis;E
;production;http://linkeddata.ge.imati.cnr.it/resource/ThIST/produzione;http://eurovoc.europa.eu/2707;production;;E
;mineral exploration;http://linkeddata.ge.imati.cnr.it/resource/ThIST/prospezionemineraria;http://eurovoc.europa.eu/2821;mineral prospecting;mining industry;E
;publications;http://linkeddata.ge.imati.cnr.it/resource/ThIST/pubblicazione;http://eurovoc.europa.eu/2859;publication;document;E
;radioactivity;http://linkeddata.ge.imati.cnr.it/resource/ThIST/radioattivita;http://eurovoc.europa.eu/2882;radioactivity;nuclear safety;E
;report;http://linkeddata.ge.imati.cnr.it/resource/ThIST/rapporto;http://eurovoc.europa.eu/2891;report;document;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/reattorenucleare;http://eurovoc.europa.eu/2903;nuclear reactor;nuclear power station;E
;profitability;http://linkeddata.ge.imati.cnr.it/resource/ThIST/redditivita;http://eurovoc.europa.eu/3283;profitability;cost-effectiveness analysis;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/regolamento;http://eurovoc.europa.eu/3099;regulation;legislation;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/relazione;http://eurovoc.europa.eu/2891;report;document;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/relazionieconomiche;http://eurovoc.europa.eu/3219;economic relations;international affairs;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/reteferroviaria;http://eurovoc.europa.eu/3430;rail network;rail transport;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/retestradale;http://eurovoc.europa.eu/3438;road network;road transport;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ricerca;http://eurovoc.europa.eu/2914;research;;E
;research;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ricercascientifica;http://eurovoc.europa.eu/2914;research;;E
;research;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ricercascientifica;http://eurovoc.europa.eu/2924;scientific research;research;E
;chemical wastes;http://linkeddata.ge.imati.cnr.it/resource/ThIST/rifiutichimici;http://eurovoc.europa.eu/6410;chemical waste;waste;E
;human waste;http://linkeddata.ge.imati.cnr.it/resource/ThIST/rifiutidomestici;http://eurovoc.europa.eu/4141;domestic waste;waste;E
;industrial waste;http://linkeddata.ge.imati.cnr.it/resource/ThIST/rifiutiindustriali;http://eurovoc.europa.eu/345;industrial waste;waste;E
;hazardous waste;http://linkeddata.ge.imati.cnr.it/resource/ThIST/rifiutipericolosi;http://eurovoc.europa.eu/6103;hazardous waste;waste;E
;supply;http://linkeddata.ge.imati.cnr.it/resource/ThIST/rifornimento;http://eurovoc.europa.eu/2292;supply;;E
;global warming;http://linkeddata.ge.imati.cnr.it/resource/ThIST/riscaldamentoglobale;http://eurovoc.europa.eu/433963;global warming;climate change;E
;natural hazards;http://linkeddata.ge.imati.cnr.it/resource/ThIST/rischionaturale;http://eurovoc.europa.eu/4075;natural hazard;risk prevention;E
;reserves;http://linkeddata.ge.imati.cnr.it/resource/ThIST/riserva;http://eurovoc.europa.eu/3443;reserves;management;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/riservanaturale;http://eurovoc.europa.eu/3457;nature reserve;protected area;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/risorseenergetiche;http://eurovoc.europa.eu/3538;energy resources;natural resources;E
;water resources;http://linkeddata.ge.imati.cnr.it/resource/ThIST/risorseidriche;http://eurovoc.europa.eu/3535;water resources;natural resources;E
;natural resources;http://linkeddata.ge.imati.cnr.it/resource/ThIST/risorsenaturali;http://eurovoc.europa.eu/3549;natural resources;;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/risparmioenergetico;http://eurovoc.europa.eu/642;energy saving;energy policy;E
;noise;http://linkeddata.ge.imati.cnr.it/resource/ThIST/rumoredifondo;http://eurovoc.europa.eu/5048;noise;nuisance;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/sale;http://eurovoc.europa.eu/3758;salt;non-metallic ore;E
;Saint Helena;http://linkeddata.ge.imati.cnr.it/resource/ThIST/santelena;http://eurovoc.europa.eu/3830;Saint Helena;United Kingdom OCT;E
;Saint Helena;http://linkeddata.ge.imati.cnr.it/resource/ThIST/santelena;http://eurovoc.europa.eu/3830;Saint Helena;West Africa;E
;satellites;http://linkeddata.ge.imati.cnr.it/resource/ThIST/satellite;http://eurovoc.europa.eu/3905;satellite;space vehicle;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/scimmia;http://eurovoc.europa.eu/5895;monkey;wild mammal;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/secondaguerramondiale;http://eurovoc.europa.eu/7214;Second World War;war;E
;sedimentology;http://linkeddata.ge.imati.cnr.it/resource/ThIST/sedimentologia;http://eurovoc.europa.eu/6391;sedimentology;geology;E
;drought;http://linkeddata.ge.imati.cnr.it/resource/ThIST/siccita;http://eurovoc.europa.eu/3988;drought;natural disaster;E
;piping;http://linkeddata.ge.imati.cnr.it/resource/ThIST/sifonamento;http://eurovoc.europa.eu/4584;piping;mechanical equipment;E
;simulation;http://linkeddata.ge.imati.cnr.it/resource/ThIST/simulazione;http://eurovoc.europa.eu/6267;simulation;research method;E
;seismology;http://linkeddata.ge.imati.cnr.it/resource/ThIST/sismologia;http://eurovoc.europa.eu/4176;seismology;geology;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/sociologia;http://eurovoc.europa.eu/4205;sociology;social sciences;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/software;http://eurovoc.europa.eu/1696;software;information technology industry;E
;toxic materials;http://linkeddata.ge.imati.cnr.it/resource/ThIST/sostanzatossica;http://eurovoc.europa.eu/3135;toxic substance;dangerous substance;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/sottosviluppo;http://eurovoc.europa.eu/4223;underdevelopment;economic development;E
;tin;http://linkeddata.ge.imati.cnr.it/resource/ThIST/stagno;http://eurovoc.europa.eu/879;tin;non-ferrous metal;E
;standardization;http://linkeddata.ge.imati.cnr.it/resource/ThIST/standardizzazione;http://eurovoc.europa.eu/2076;standardisation;technical regulations;E
;statistics;http://linkeddata.ge.imati.cnr.it/resource/ThIST/statistica;http://eurovoc.europa.eu/4256;statistics;;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/stazioneferroviaria;http://eurovoc.europa.eu/7358;railway station;rail network;E
;storage;http://linkeddata.ge.imati.cnr.it/resource/ThIST/stoccaggio;http://eurovoc.europa.eu/4291;storage;;E
;history;http://linkeddata.ge.imati.cnr.it/resource/ThIST/storia;http://eurovoc.europa.eu/1245;history;social sciences;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/storiaantica;http://eurovoc.europa.eu/5661;ancient history;history;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/storiamedievale;http://eurovoc.europa.eu/5663;medieval history;history;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/stretto;http://eurovoc.europa.eu/422;strait;maritime area;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/svilupposostenibile;http://eurovoc.europa.eu/5585;sustainable development;development policy;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tabacco;http://eurovoc.europa.eu/4373;tobacco;industrial plant;E
;Tanzania;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tanzania;http://eurovoc.europa.eu/4376;Tanzania;ACP countries;E
;Tanzania;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tanzania;http://eurovoc.europa.eu/4376;Tanzania;EAC countries;E
;Tanzania;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tanzania;http://eurovoc.europa.eu/4376;Tanzania;East Africa;E
;technology;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tecnologia;http://eurovoc.europa.eu/4415;technology;;E
;remote sensing;http://linkeddata.ge.imati.cnr.it/resource/ThIST/telerilevamento;http://eurovoc.europa.eu/4426;remote sensing;data collection;E
;terminology;http://linkeddata.ge.imati.cnr.it/resource/ThIST/terminologia;http://eurovoc.europa.eu/4441;terminology;information processing;E
;thermodynamics;http://linkeddata.ge.imati.cnr.it/resource/ThIST/termodinamica;http://eurovoc.europa.eu/4108;thermodynamics;physical sciences;E
;theses;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tesi;http://eurovoc.europa.eu/4456;thesis;document;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/thesaurus;http://eurovoc.europa.eu/4138;thesaurus;documentary tool;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/timororientale;http://eurovoc.europa.eu/4461;East Timor;ACP countries;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/timororientale;http://eurovoc.europa.eu/4461;East Timor;South-East Asia;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tokelau;http://eurovoc.europa.eu/6281;Tokelau;Polynesia;E
;;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tokelau;http://eurovoc.europa.eu/6281;Tokelau;countries of the Pacific Community;E
;water treatment;http://linkeddata.ge.imati.cnr.it/resource/ThIST/trattamentodellacqua;http://eurovoc.europa.eu/4485;water treatment;water management;E
