oBT,oNT,oRT,o,oPrefLabel,oAltLabels
activities| activities| activities| activities| activities,Biomonitoring| Process control| Crop monitoring| Pest monitoring| Environmental monitoring,,http://aims.fao.org/aos/agrovoc/c_4911,monitoring,
angiosperms| angiosperms| angiosperms| angiosperms| angiosperms| angiosperms| angiosperms| angiosperms,Scitamineae| Spathiflorae| Liliales| Glumiflorae| Helobiae| Principes| Farinosae| Microspermae,Liliopsida| Liliopsida| Liliopsida| Liliopsida| Liliopsida| Liliopsida| Liliopsida| Liliopsida,http://aims.fao.org/aos/agrovoc/c_4914,monocotyledons,monocots| monocots| monocots| monocots| monocots| monocots| monocots| monocots
Cnidaria| Cnidaria,Aequoreidae| Milleporidae,,http://aims.fao.org/aos/agrovoc/c_49208,Hydrozoa,
Mammalia,Ornithorhynchus,,http://aims.fao.org/aos/agrovoc/c_4921,Monotremata,
Cnidaria| Cnidaria| Cnidaria| Cnidaria,Rhizostomidae| Pelagiidae| Ulmariidae| Stomolophidae,,http://aims.fao.org/aos/agrovoc/c_49213,Scyphozoa,
Cnidaria| Cnidaria| Cnidaria| Cnidaria| Cnidaria| Cnidaria| Cnidaria| Cnidaria| Cnidaria| Cnidaria| Cnidaria| Cnidaria| Cnidaria| Cnidaria| Cnidaria| Cnidaria| Cnidaria| Cnidaria| Cnidaria| Cnidaria| Cnidaria| Cnidaria| Cnidaria,Gorgoniidae| Hormathiidae| Coralliidae| Pocilloporidae| Merulinidae| Tubiporidae| Anthipatharia| Anthozoa (619XXXXXXX003)| Mussidae| Non-scleractinia| Fungiidae| Acroporidae| Siderastreidae| Actiniaria| Caryophyllidae| Scleractinia| Poritidae| Helioporidae| Pectiniidae| Zoanthidea| Agariciidae| Isidae| Faviidae,,http://aims.fao.org/aos/agrovoc/c_49228,Anthozoa,
Mountain States (USA),,,http://aims.fao.org/aos/agrovoc/c_4925,Montana,
Anthozoa,Euphyllia glabrescens,,http://aims.fao.org/aos/agrovoc/c_49257,Caryophyllidae,
Caribbean,,,http://aims.fao.org/aos/agrovoc/c_4927,Montserrat,
entities,,,http://aims.fao.org/aos/agrovoc/c_4928,Moon,
Anthozoa,,,http://aims.fao.org/aos/agrovoc/c_49310,Scleractinia,
Anthozoa,Actiniidae,,http://aims.fao.org/aos/agrovoc/c_49314,Actiniaria,sea anemones
Echinodermata,Ophiuroidea (692XXXXXXX),,http://aims.fao.org/aos/agrovoc/c_49360,Ophiuroidea,
North Africa,,,http://aims.fao.org/aos/agrovoc/c_4940,Morocco,Kingdom of Morocco
Echinodermata,Crinoidea (695XXXXXXX),,http://aims.fao.org/aos/agrovoc/c_49428,Crinoidea,
biological development,,,http://aims.fao.org/aos/agrovoc/c_4943,Morphogenesis,
Bryopsidales,Codium,,http://aims.fao.org/aos/agrovoc/c_49480,Codiaceae,
physiological functions| physiological functions| physiological functions| physiological functions| physiological functions| physiological functions| physiological functions,Gastrointestinal motility| Taxis| Locomotion| Kinesis| Nutation| Tropisms| Nastic movement,,http://aims.fao.org/aos/agrovoc/c_4961,Movement,Motility| Motility| Motility| Motility| Motility| Motility| Motility
Sediment,gyttja,,http://aims.fao.org/aos/agrovoc/c_4973,Mud,
Rhodophyceae| Rhodophyceae| Rhodophyceae| Rhodophyceae| Rhodophyceae| Rhodophyceae,Lithothamnion corallioides| Jania rubens| Jania adhaerens| Lithophyllum lichenoides| Corallina elongata| Phymatolithon calcareum,,http://aims.fao.org/aos/agrovoc/c_49777,Corallinaceae,
entities| entities| entities| entities| entities| entities| entities| entities,ocean observations| statistical data| metadata| aggregate data| production data| sex-disaggregated data| fishery data| atmospheric data,,http://aims.fao.org/aos/agrovoc/c_49816,data,
term list,,,http://aims.fao.org/aos/agrovoc/c_49851,glossary,glossaries
term list,gazetteer,,http://aims.fao.org/aos/agrovoc/c_49852,dictionary,dictionaries
,medicinal properties| biological properties| Productivity| composition| Antibiotic properties| Visibility| ability| Botanical composition| Wood properties| Sustainability| toxicity| Acceptability| chemicophysical properties| land suitability| Soil properties| Periodicity| pesticidal properties| equipment characteristics| Freshness| Stand characteristics| resilience to shocks and crises| Profitability| Quality| Wind direction| uses| Age| Efficiency| technical properties,,http://aims.fao.org/aos/agrovoc/c_49874,properties,
biology| biology| biology| biology| biology| biology| biology,cell physiology| Neurophysiology| Animal physiology| Developmental physiology| Human physiology| Reproductive physiology| Plant physiology,,http://aims.fao.org/aos/agrovoc/c_49881,Physiology,
biology| biology| biology| biology,plant anatomy| Pathological anatomy| Animal anatomy| Histology,,http://aims.fao.org/aos/agrovoc/c_49890,anatomy,
biological phenomena| biological phenomena| biological phenomena,animal nutrition| plant nutrition| human nutrition,,http://aims.fao.org/aos/agrovoc/c_49892,nutrition,
biology| biology,Plant morphology| animal morphology,,http://aims.fao.org/aos/agrovoc/c_49903,Morphology,
sciences| sciences,life sciences| Atmospheric sciences,,http://aims.fao.org/aos/agrovoc/c_49914,natural sciences,
activities| activities| activities| activities| activities| activities| activities| activities| activities| activities,life cycle analysis| Spectral analysis| Proximate analysis| Image analysis| systems analysis| Gender analysis| Water analysis| Biological analysis| Economic analysis| Data analysis,Soil analysis| Soil analysis| Soil analysis| Soil analysis| Soil analysis| Soil analysis| Soil analysis| Soil analysis| Soil analysis| Soil analysis,http://aims.fao.org/aos/agrovoc/c_49928,analysis,
Rivers| Asian inland waters,,,http://aims.fao.org/aos/agrovoc/c_49945,Indus River,
mathematics,,,http://aims.fao.org/aos/agrovoc/c_49978,statistics,
Extraction| industry,,,http://aims.fao.org/aos/agrovoc/c_49983,mining,
Physics,,,http://aims.fao.org/aos/agrovoc/c_49984,nuclear physics,
Geography,,,http://aims.fao.org/aos/agrovoc/c_49987,political geography,
social phenomena,,,http://aims.fao.org/aos/agrovoc/c_49988,politics,
social phenomena,,,http://aims.fao.org/aos/agrovoc/c_49989,urbanism,
Musculoskeletal system| Musculoskeletal system| Musculoskeletal system| Musculoskeletal system,Diaphragm| Tendons| Myocardium| MLLT,,http://aims.fao.org/aos/agrovoc/c_5003,Muscles,
European inland waters| Rivers,,,http://aims.fao.org/aos/agrovoc/c_50088,Guadalquivir River,
Red Sea| gulfs,,,http://aims.fao.org/aos/agrovoc/c_50093,Gulf of Aqaba,
Mediterranean Sea| gulfs,,,http://aims.fao.org/aos/agrovoc/c_50094,Gulf of Asinara,
gulfs| Pacific Ocean,,,http://aims.fao.org/aos/agrovoc/c_50096,Gulf of California,
Mediterranean Sea| gulfs,,,http://aims.fao.org/aos/agrovoc/c_50097,Golfo di Genova,Gulf of Genoa| Gulf of Genoa
Atlantic Ocean| gulfs,,,http://aims.fao.org/aos/agrovoc/c_50098,Gulf of Guinea,
Mediterranean Sea| gulfs,,,http://aims.fao.org/aos/agrovoc/c_50099,Gulf of Lion,
Mediterranean Sea| gulfs,,,http://aims.fao.org/aos/agrovoc/c_50101,Gulf of Naples,
Red Sea| gulfs,,,http://aims.fao.org/aos/agrovoc/c_50108,Gulf of Suez,
Surface water| Surface water| Surface water| Surface water| Surface water| Surface water| Surface water| Surface water| Surface water| Surface water| Surface water| Surface water| Surface water| Surface water| Surface water| Surface water| Surface water| Surface water| Surface water| Surface water| Surface water| Surface water| Surface water| Surface water| Surface water,Gulf of Lion| Gulf of Oman| Golfo di Genova| Gulf of Venezuela| Gulf of Guinea| Gulf of Asinara| Gulf of Saint Lawrence| Gulf of Aden| Gulf of California| Gulf of San Matias| Gulf of Suez| Gulf of San Jorge| Gulf of Aqaba| Gulf of Alaska| Gulf of Moro| Gulf of Tehuantepec| Gulf of Saronikos| Gulf of Naples| Gulf of Paria| Gulf of Cadiz| Gulf of Bothnia| Gulf of Finland| Gulf of Thailand| Gulf of Mexico| Persian Gulf,,http://aims.fao.org/aos/agrovoc/c_50112,gulfs,gulf| gulf| gulf| gulf| gulf| gulf| gulf| gulf| gulf| gulf| gulf| gulf| gulf| gulf| gulf| gulf| gulf| gulf| gulf| gulf| gulf| gulf| gulf| gulf| gulf
Optical properties,,,http://aims.fao.org/aos/agrovoc/c_50122,diffraction,
biological phenomena| biological phenomena| biological phenomena| biological phenomena| biological phenomena| biological phenomena,Organelle mutation| Induced mutation| chromosome aberrations| Cytoplasmic mutation| Somatic mutation| Homeotic mutation,,http://aims.fao.org/aos/agrovoc/c_5014,mutation,
communication technology,,,http://aims.fao.org/aos/agrovoc/c_50143,signals,
groups| groups| groups| groups,fishing communities| Local communities| ujamaa villages| Rural communities,,http://aims.fao.org/aos/agrovoc/c_50182,communities,
management,,,http://aims.fao.org/aos/agrovoc/c_50192,coordination,
organizations| organizations,philanthropic foundations| charitable organizations,,http://aims.fao.org/aos/agrovoc/c_50214,foundations,
entities| entities| entities| entities| entities| entities| entities,libraries| Social institutions| Research institutions| Educational institutions| political institutions| Financial institutions| centres,,http://aims.fao.org/aos/agrovoc/c_50242,institutions,
Group communication| Group communication,,freedom of association| forums,http://aims.fao.org/aos/agrovoc/c_50256,meetings,
entities| entities,research networks| Terrestrial observation networks,,http://aims.fao.org/aos/agrovoc/c_50266,networks,
activities,bioprospecting,,http://aims.fao.org/aos/agrovoc/c_50345,Prospecting,
Arthropoda| Arthropoda| Arthropoda| Arthropoda,Diplopoda| Chilopoda| Symphyla| Pauropoda,,http://aims.fao.org/aos/agrovoc/c_5037,Myriapoda,
Myricaceae,,,http://aims.fao.org/aos/agrovoc/c_5038,Myrica,
Myricales,Myrica,,http://aims.fao.org/aos/agrovoc/c_5039,Myricaceae,
Caribbean| Caribbean,,,http://aims.fao.org/aos/agrovoc/c_505,Antigua and Barbuda,Antigua| Barbuda
Bivalvia| Bivalvia,Mytilus galloprovincialis| Mytilus edulis,,http://aims.fao.org/aos/agrovoc/c_5055,Mytilus,
Mycetozoa| Mycetozoa| Mycetozoa| Mycetozoa| Mycetozoa| Mycetozoa| Mycetozoa| Mycetozoa| Mycetozoa| Mycetozoa| Mycetozoa| Mycetozoa| Mycetozoa| Mycetozoa| Mycetozoa| Mycetozoa| Mycetozoa| Mycetozoa,Physarum| Dictyostelium| Physarum| Dictyostelium| Physarum| Dictyostelium| Physarum| Dictyostelium| Physarum| Dictyostelium| Physarum| Dictyostelium| Physarum| Dictyostelium| Physarum| Dictyostelium| Physarum| Dictyostelium,,http://aims.fao.org/aos/agrovoc/c_5057,Myxomycetes,Myxobionta| Myxobionta| Fungi inferior (myxomycotina)| Fungi inferior (myxomycotina)| Slime fungi| Slime fungi| Myxogastria| Myxogastria| Gymnomycota| Gymnomycota| Phytosarcodina| Phytosarcodina| Myxomycota| Myxomycota| plasmodial slime moulds| plasmodial slime moulds| Myxomycotina| Myxomycotina
Southern Africa| Southern Africa,,,http://aims.fao.org/aos/agrovoc/c_5063,Namibia,South West Africa| Republic of Namibia
phenomena| phenomena| phenomena,,,http://aims.fao.org/aos/agrovoc/c_5083,Geographical distribution,Geographic distribution| Natural distribution| Natural occurrence
fuels,,,http://aims.fao.org/aos/agrovoc/c_5087,Natural gas,LP-gas (liquid petroleum gas)
resources| resources| resources| resources| resources| resources| resources| resources| resources| resources| resources,Biological resources| Marine resources| Fishery resources| Feed resources| Forest resources| Soil resources| Renewable resources| Food resources| Nonrenewable resources| Agricultural resources| Energy resources,,http://aims.fao.org/aos/agrovoc/c_5091,Natural resources,
Oceania| Oceania,,,http://aims.fao.org/aos/agrovoc/c_5093,Nauru,Republic of Nauru| Pleasant Island
Northern Plains States (USA),,,http://aims.fao.org/aos/agrovoc/c_5096,Nebraska,
Metallic elements,,,http://aims.fao.org/aos/agrovoc/c_510,Antimony,Sb (symbol)
Aquatic communities,micronekton,,http://aims.fao.org/aos/agrovoc/c_5105,nekton,necton
South Asia,,,http://aims.fao.org/aos/agrovoc/c_5124,Nepal,Kingdom of Nepal
body parts| body parts| body parts| body parts| body parts| body parts,myelin sheath| Nerves| Central nervous system| Plexus| Ganglia| Autonomic nervous system,,http://aims.fao.org/aos/agrovoc/c_5138,Nervous system,
Western Europe| Western Europe| Western Europe| Western Europe| Western Europe| Western Europe| Western Europe| Western Europe| Western Europe| Western Europe| Western Europe| Western Europe| Western Europe,,,http://aims.fao.org/aos/agrovoc/c_5142,Netherlands,Noord-Holland| Holland| Overijssel| Groningen| Limburg| Drenthe| Kingdom of the Netherlands| Noord-Brabant| Zuid-Holland| Gelderland| Friesland| Zeeland| Utrecht
Caribbean| Caribbean| Caribbean| Caribbean| Caribbean,Curacao| St Maarten| Saba| Bonaire| Sint Eustatius,,http://aims.fao.org/aos/agrovoc/c_5143,Netherlands Antilles,
Mountain States (USA),,,http://aims.fao.org/aos/agrovoc/c_5153,Nevada,
Oceania,,,http://aims.fao.org/aos/agrovoc/c_5155,New Caledonia,
North Eastern States (USA)| North Eastern States (USA)| North Eastern States (USA)| North Eastern States (USA)| North Eastern States (USA)| North Eastern States (USA),Rhode Island| Massachusetts| Connecticut| Vermont| Maine| New Hampshire,,http://aims.fao.org/aos/agrovoc/c_5156,New England,
New England,,,http://aims.fao.org/aos/agrovoc/c_5158,New Hampshire,
Oceania| Oceania,,,http://aims.fao.org/aos/agrovoc/c_5159,Vanuatu,New Hebrides| Republic of Vanuatu
Middle Atlantic States (USA),,,http://aims.fao.org/aos/agrovoc/c_5160,New Jersey,
Mountain States (USA),,,http://aims.fao.org/aos/agrovoc/c_5161,New Mexico,
Australia,,,http://aims.fao.org/aos/agrovoc/c_5162,New South Wales,
Middle Atlantic States (USA),,,http://aims.fao.org/aos/agrovoc/c_5163,New York,
Oceania,,,http://aims.fao.org/aos/agrovoc/c_5164,New Zealand,
Canada,,,http://aims.fao.org/aos/agrovoc/c_5167,Newfoundland,
Central America,,,http://aims.fao.org/aos/agrovoc/c_5171,Nicaragua,Republic of Nicaragua
Transition elements,,,http://aims.fao.org/aos/agrovoc/c_5172,Nickel,Ni (symbol)
West Africa,,,http://aims.fao.org/aos/agrovoc/c_5181,Niger,Republic of the Niger
West Africa,,,http://aims.fao.org/aos/agrovoc/c_5182,Nigeria,Federal Republic of Nigeria
Inorganic acid salts| Inorganic acid salts| Inorganic acid salts| Inorganic acid salts| Inorganic acid salts,Ammonium nitrate| Sodium nitrate| Potassium nitrate| Calcium nitrate| Calcium ammonium nitrate,,http://aims.fao.org/aos/agrovoc/c_5187,Nitrates,
Inorganic acid salts,,,http://aims.fao.org/aos/agrovoc/c_5190,Nitrites,
Nonmetals| Nonmetals,Ammonium nitrogen| Liquid nitrogen,,http://aims.fao.org/aos/agrovoc/c_5192,Nitrogen,N (symbol)| N (symbol)
Oceania,,,http://aims.fao.org/aos/agrovoc/c_5202,Niue,Republic of Niue
pollutants| pollutants,,Sound| Sound,http://aims.fao.org/aos/agrovoc/c_5205,Noise,
terminology,,,http://aims.fao.org/aos/agrovoc/c_5207,nomenclature,
methods| methods,Crop modelling| Environmental modelling,,http://aims.fao.org/aos/agrovoc/c_5209,Simulation,Nonoptimizing methods| Nonoptimizing methods
Elements| Elements| Elements| Elements| Elements| Elements| Elements| Elements,Sulphur| Phosphorus| Oxygen| Radon| Halogens| Hydrogen| Nitrogen| Carbon,,http://aims.fao.org/aos/agrovoc/c_5210,Nonmetals,
Africa| Africa| Africa| Africa| Africa,Morocco| Tunisia| Algeria| Egypt| Libya,,http://aims.fao.org/aos/agrovoc/c_5218,North Africa,Maghreb| Maghreb| Maghreb| Maghreb| Maghreb
Americas| Americas| Americas| Americas| Americas,USA| Canada| Saint Pierre and Miquelon| Mexico| Bermuda,,http://aims.fao.org/aos/agrovoc/c_5219,North America,
Appalachian States (USA),,,http://aims.fao.org/aos/agrovoc/c_5221,North Carolina,
Northeast Atlantic| Northeast Atlantic,Kattegat| Skagerrak,,http://aims.fao.org/aos/agrovoc/c_5226,North Sea,
Eastern Atlantic| Eastern Atlantic| North Atlantic| North Atlantic,Irish Sea| North Sea| Irish Sea| North Sea,,http://aims.fao.org/aos/agrovoc/c_5227,Northeast Atlantic,
Eastern Pacific| Eastern Pacific| North Pacific| North Pacific,Bering Sea| Gulf of Alaska| Bering Sea| Gulf of Alaska,,http://aims.fao.org/aos/agrovoc/c_5228,Northeast Pacific,
United Kingdom,,,http://aims.fao.org/aos/agrovoc/c_5229,Northern Ireland,
North Pacific| North Pacific| North Pacific| North Pacific| North Pacific| North Pacific| Western Pacific| Western Pacific| Western Pacific| Western Pacific| Western Pacific| Western Pacific,Bering Sea| Sea of Okhotsk| South China Sea| Sea of Japan| East China Sea| Yellow Sea| Bering Sea| Sea of Okhotsk| South China Sea| Sea of Japan| East China Sea| Yellow Sea,,http://aims.fao.org/aos/agrovoc/c_5232,Northwest Pacific,
Scandinavia| Scandinavia,Jan Mayen| Svalbard,,http://aims.fao.org/aos/agrovoc/c_5234,Norway,Kingdom of Norway| Kingdom of Norway
North Atlantic,,,http://aims.fao.org/aos/agrovoc/c_5236,Norwegian Sea,
Respiratory system| Respiratory system,nostrils| Nasal cavity,,http://aims.fao.org/aos/agrovoc/c_5237,nose,
energy,,,http://aims.fao.org/aos/agrovoc/c_5252,nuclear energy,Atomic energy
Cytoplasmic organelles| cell components,,,http://aims.fao.org/aos/agrovoc/c_5260,nucleus,Cell nucleus| Cell nucleus
Biochemical compounds| Biochemical compounds| Biochemical compounds| Biochemical compounds,Primary nutrient| Secondary nutrients| Mineral nutrients| Essential plant nutrient,,http://aims.fao.org/aos/agrovoc/c_5274,Nutrients,Dietary components| Dietary components| Dietary components| Dietary components
