;Unnamed: 0;s;o;KindOfLinkRevised;KindOfLink;oBT;oRT;oPrefLabel;oAltLabels;sBT;sNT;sRT;sPrefLabel;sAltLabels;BT_similaritySInW;BT_wmdistance;BT_Mwmdistance;BT_SMwmdistance;BT_nhammingSim;BT_MnhammingSim;BT_SMnhammingSim;PrefLabel_similaritySInW;PrefLabel_wmdistance;PrefLabel_Mwmdistance;PrefLabel_SMwmdistance;PrefLabel_nhammingSim;PrefLabel_MnhammingSim;PrefLabel_SMnhammingSim;RT_similaritySInW;RT_wmdistance;RT_Mwmdistance;RT_SMwmdistance;RT_nhammingSim;RT_MnhammingSim;RT_SMnhammingSim
244;244;http://linkeddata.ge.imati.cnr.it/resource/ThIST/palude;http://aims.fao.org/aos/agrovoc/c_7544;E;E;Wetlands;;Swamps;;;muskegs| mangrove swamps;wetlands| brackish-water environment| bogs| marshes| Comacchio Valleys| surface water| lacustrine features| sedimentation| geomorphology| extinct lakes| paludal environment| ecology| peat bogs| fluvial features;swamps;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6612079289976596;0.0;0.0;0.8333333333333334;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
245;245;http://linkeddata.ge.imati.cnr.it/resource/ThIST/rose;http://aims.fao.org/aos/agrovoc/c_13964;E;E;Ornamental plants;;Roses;;Cosenza Italy;;;;;-0.7726734696070454;1.534.551.917.865.590;2.022.472.259.011.480;39.702.248.417.087.500;0.0;0.16666666666666663;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
246;246;http://linkeddata.ge.imati.cnr.it/resource/ThIST/mango;http://aims.fao.org/aos/agrovoc/c_12367;E;E;Fruits;;Mangoes;;Cuneo Italy;;;;;-0.9386335310808072;2.029.326.959.692.210;2.298.083.731.213.960;3.992.682.972.324.130;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
247;247;http://linkeddata.ge.imati.cnr.it/resource/ThIST/viola;http://aims.fao.org/aos/agrovoc/c_8254;E;E;Violaceae;;Viola;pansies| violet;Cuneo Italy;;;;;-1.0;19.509.502.078.960.000;23.645.203.841.167.800;38.493.020.382.467.900;0.0;0.11111111111111116;0.11111111111111116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
248;248;http://linkeddata.ge.imati.cnr.it/resource/ThIST/uganda;http://aims.fao.org/aos/agrovoc/c_8038;E;E;East Africa;;Uganda;Republic of Uganda;East Africa;Kampala Uganda;East African Rift| Lake Victoria| Lake Albert| Nile River;Uganda;;2.130.654.039.013.870;0.0;2.982.430.656.698.960;5.964.861.313.397.930;1.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
249;249;http://linkeddata.ge.imati.cnr.it/resource/ThIST/xenarthra;http://aims.fao.org/aos/agrovoc/c_331600;E;E;Mammalia;;Xenarthra;Edentata;Edentata;;;Xenarthra;;-1.0;27.763.969.793.289.400;29.125.140.810.121.500;29.125.140.810.121.500;0.125;0.125;0.125;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
250;250;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ambienteabissale;http://aims.fao.org/aos/agrovoc/c_31;E;E;Aquatic environment;;Abyssal environment;Abyssal zone;environment;;abyssal sedimentation| deep-water environment| deep-sea environment| Calcari di Ubaga;abyssal environment;;0.24393971637692435;0.8865104670538699;24.677.115.988.259.400;24.677.115.988.259.400;0.10526315789473684;1.0;1.0;21.685.061.236.606.100;0.19540136280286688;2.712.510.362.571.090;542.502.072.514.219;0.9473684210526316;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
251;251;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ambientebentonico;http://aims.fao.org/aos/agrovoc/c_877;E;E;Aquatic environment;;Benthic environment;Bathyal benthic zone| Benthic zone;environment;;benthonic taxa| ocean floors;benthic environment;;0.24393971637692435;0.8865104670538699;24.677.115.988.259.400;24.677.115.988.259.400;0.10526315789473684;1.0;1.0;21.916.529.188.144.900;0.1546618291358103;1.516.697.191.005.340;3.033.394.382.010.680;0.9473684210526316;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
252;252;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ambientedisteppa;http://aims.fao.org/aos/agrovoc/c_7395;E;E;grasslands;;Steppes;;environment;;taiga environment| revegetation| plains| geomorphology| prairies| grasslands;steppes;;-0.7990143768950476;22.436.501.020.291.900;22.436.501.020.291.900;22.436.501.020.291.900;0.0;0.0;0.0;0.0;0.47229071438419246;0.0;0.0;0.8571428571428572;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
253;253;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ambienteintertidale;http://aims.fao.org/aos/agrovoc/c_3923;E;E;Marine environment;;Intertidal environment;;environment;;littoral erosion| Calcare del Cellina| wave-cut platforms| washover deposits| sedimentation| intertidal sedimentation| lagoons| littoral zone| tidal flats| capes| foredunes| coastlines| tidal waves| depositional environment| ecology;intertidal environment;;0.3037401386107088;0.43458916742124193;10.452.345.139.160.700;10.452.345.139.160.700;0.05555555555555558;1.0;1.0;2.219.837.397.253.100;0.12393813139486422;1.406.885.355.479.670;2.813.770.710.959.350;0.9545454545454546;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
254;254;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ambientelitorale;http://aims.fao.org/aos/agrovoc/c_12208;E;E;Aquatic environment;;Littoral environment;;environment;;nearshore sedimentation| tidal currents| littoral erosion| sedimentation| Formazione di Dont| littoral zone| coast| Formazione di Duerrenstein| depositional environment;nearshore environment;;0.24393971637692435;0.8865104670538699;24.677.115.988.259.400;24.677.115.988.259.400;0.10526315789473684;1.0;1.0;0.9447375728752937;0.8481932479248095;1.982.795.693.388.790;37.685.422.455.323.000;0.0;1.0;10.909.090.909.090.900;0.0;0.0;0.0;0.0;0.0;0.0;0.0
255;255;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ambientemarino;http://aims.fao.org/aos/agrovoc/c_4610;E;E;Aquatic environment;;Marine environment;Ocean environment;environment;;marine sedimentation| littoral erosion| paleoecology| sedimentation| hardground| nekton| submarine springs| ice shelves| reef environment| tidal flats| capes| spits| coastlines| benthos| depositional environment| ecology| glaciomarine environment;marine environment;;0.24393971637692435;0.8865104670538699;24.677.115.988.259.400;24.677.115.988.259.400;0.10526315789473684;1.0;1.0;2.303.740.138.610.700;0.22259668055579065;10.452.345.139.160.700;20.904.690.278.321.400;0.9444444444444444;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
256;256;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ambientepelagico;http://aims.fao.org/aos/agrovoc/c_5658;E;E;Aquatic environment;;Pelagic environment;Pelagic regions;environment;;Formazione di Sogno| deep-water environment| pelagic sedimentation| nodular limestone| sedimentation| ooze| ammonite-bearing red limestone| Encrinite di Fanes Piccola| oceanography| depositional environment| red limestone| Formazione di Val Luretta| cherty limestone| hemipelagic environment;pelagic environment;;0.24393971637692435;0.8865104670538699;24.677.115.988.259.400;24.677.115.988.259.400;0.10526315789473684;1.0;1.0;2.099.217.252.970.770;0.1986500132087484;2.140.250.422.970.060;4.280.500.845.940.120;0.9473684210526316;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
257;257;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ambienteurbano;http://aims.fao.org/aos/agrovoc/c_29062;E;E;socioeconomic environment;;Urban environment;;environment;;sedimentation| human ecology| environmental geology| pollution| depositional environment| ecology| urbanization;urban environment;;0.22376758849735356;0.9183118518248826;16.953.491.723.035.400;16.953.491.723.035.400;0.040000000000000036;1.0;1.0;2.239.829.715.592.510;0.17406153556030332;19.659.844.925.697.900;39.319.689.851.395.900;0.9411764705882353;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
258;258;http://linkeddata.ge.imati.cnr.it/resource/ThIST/deserto;http://aims.fao.org/aos/agrovoc/c_2205;E;E;Arid zones;;Deserts;;eolian features;continental dunes;wadis| Yermosols| sand seas| arid environment| deflation| playas| sand sheets| barchans| geomorphology| hammadas| oasis| ergs| desertification| pediments| dust storms| eolian deposit| yardangs| dunes| desert varnish| ecology;deserts;;-0.04472768945383754;14.172.359.764.206.100;24.504.124.319.088.600;4.636.571.271.066.570;0.06666666666666665;0.16666666666666663;0.16666666666666663;0.0;0.483609774019819;0.0;0.0;0.8571428571428572;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
259;259;http://linkeddata.ge.imati.cnr.it/resource/ThIST/erosionecostiera;http://aims.fao.org/aos/agrovoc/c_9949;E;E;Erosion;;Coastal erosion;;erosion;marine erosion;beaches| intertidal environment| bars| nearshore environment| tides| marine terraces| wave-cut platforms| coastal environment| geomorphology| ocean waves| exogenous agent| capes| spits| coastlines| benches| shorelines| tidal waves| marine environment;littoral erosion;;0.0;0.42518035510413527;0.0;0.0;0.8571428571428572;1.0;1.0;11.866.538.037.091.700;0.6476754313779379;1.786.470.334.598.350;3.275.280.906.244.440;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
260;260;http://linkeddata.ge.imati.cnr.it/resource/ThIST/erosioneeolica;http://aims.fao.org/aos/agrovoc/c_8393;E;E;Erosion;;Wind erosion;;erosion;;soil erosion| erosion control| soils| niche| tafoni| deflation| wind transport| winds| geomorphology| wind action| eolian features| exogenous agent| eolian deposit| ablation| yardangs| water erosion| erosional channel| scour| abrasion;wind erosion;;0.0;0.42518035510413527;0.0;0.0;0.8571428571428572;1.0;1.0;21.350.807.393.039.300;0.2796896571172188;19.977.229.160.748.200;39.954.458.321.496.500;0.9166666666666666;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
261;261;http://linkeddata.ge.imati.cnr.it/resource/ThIST/erosioneidrica;http://aims.fao.org/aos/agrovoc/c_8318;E;E;Erosion;;Water erosion;Rain erosion;erosion;;marine erosion| soil erosion| erosion control| soils| nivation| piping| rill erosion| channelization| geomorphology| gullies| denudation| weathering| erosion features| wind erosion| sheet erosion| erosional channel| scour;water erosion;;0.0;0.42518035510413527;0.0;0.0;0.8571428571428572;1.0;1.0;22.361.438.248.009.500;0.2796893548412132;18.864.583.688.129.300;37.729.167.376.258.600;0.9230769230769231;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
262;262;http://linkeddata.ge.imati.cnr.it/resource/ThIST/marrosso;http://aims.fao.org/aos/agrovoc/c_6480;E;E;Western Indian Ocean| Seas;;Red Sea;Arabian Gulf;Indian Ocean| Ethiopia| Egypt;Gulf of Suez| Gulf of Aqaba;Eritrea| Dahlak Islands| Red Sea region| Red Sea Basin| Yemen| Djibouti Djibouti| Djibouti| Great Rift Valley;Red Sea;;7.864.299.353.355.860;14.887.259.578.228.900;29.322.157.401.936.300;10.454.191.107.646.600;0.0;1.0;2.125;2.182.358.257.082.470;0.0;19.744.475.234.713.200;39.488.950.469.426.400;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
263;263;http://linkeddata.ge.imati.cnr.it/resource/ThIST/eesti;http://aims.fao.org/aos/agrovoc/c_10672;E;E;Baltic States;;Estonia;;Europe| Europa Island;Tallinn Estonia;Baltic Shield| Lake Peipsi| USSR| Baltic Glaciation;Estonia;;0.9420198760580774;2.246.107.703.429.050;2.801.880.426.076.920;7.807.683.526.127.710;0.0;0.16666666666666663;0.16666666666666663;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
264;264;http://linkeddata.ge.imati.cnr.it/resource/ThIST/europameridionale;http://aims.fao.org/aos/agrovoc/c_29176;E;E;Europe;;Southern Europe;;Europe| Europa Island;Apennines| Catalonia Spain| Lanzo Massif| Apuseni Mountains| Moldavian Platform| Rome Italy| Pisa Italy| Alps| Murge| San Marino| San Marino San Marino| Chalkidiki Peninsula| Transylvanian Basin| Perugia Italy| Western Alps| Serbia and Montenegro| Euboea| Marmolada Glacier| Turin Italy| Sardinia Italy| Pavia Italy| Liguria Italy| Villafranca d'Asti Italy| Ibiza Spain| Danube Plain| Zona Sesia| Stromboli| Trento Italy| Moldava Valley| Predazzo Italy| Italy| Dalmatia| Pesaro Italy| Possagno Italy| Betic Cordillera| Lubrin| Transylvania| Extremadura Spain| Thessaly Greece| Slovenia| Monte Capanne| Olympus| Tagliamento Valley| Agrigento Italy| Serbo-Macedonian Massif| Bosnia-Herzegovina| Gibraltar| Balkan Foreland| Viseu Portugal| Malaga Spain| Murcia Spain| Pindus Mountains| Aragona Italy| Aragon Spain| Rhodes| Larderello| Iberian Mountains| Galicia Spain| Tarragona Spain| Granada Spain| Sondrio Italy| Sulcis| Betic Zone| Asturian Massif| Varese Italy| Guadalquivir Basin| Navarra Spain| Portugal| Trentino-Alto Adige Italy| Apuane Alps| Trompia Valley| Dodecanese| Crete| Spanish Pyrenees| Savona Italy| Zona Ivrea-Verbano| Sabatini Mountains| Iberica| Lessini Mountains| Tolfa Hills| Po Delta| Monte Pisano| Albania| Vojvodina| Tiber Valley| Piave Valley| Attica Greece| Lipari Islands| Livorno Italy| Spain| Dinaridi Alps| Taranto Italy| Balkan Mountains| Tagus Basin| Subbetic Zone| Siena Italy| Rhaetian Alps| Rhodope Mountains| Parnassus| Vicenza Italy| Lipari Island| Valle d'Aosta Italy| Asturian Arc| Bulgaria| Spoleto Italy| Yugoslavia| Viterbo Italy| Vulcano| Lombardy Italy| Northern Limestone Alps| Hellenides| Ustica Island| Tuscany Italy| Croatia| Walachia| Monte Somma| Greek Ionian Islands| Taro Valley| Asturias Spain| Cyclades| Duero Basin| Granada Depression| Sappada Italy| Valtellina| Latium Italy| Lucca Italy| Pennine Alps| Sarrabus| Strona Valley| Umbria Italy| Ligurian Apennines| Monte Baldo| Ionian Zone| Salentina Peninsula| Tarvisio Italy| Balearic Islands| Euganean Hills| Tagus River| Po Valley| Pamplona Spain| Valencia Spain| Andalusia Spain| Thera| Transylvanian Alps| Piemonte Italy| Lesbos| Braganca Portugal| Sicily Italy| Vercelli Italy| Sierra Morena| Macedonia| Monti Berici| Pozzuoli Italy| Potenza Italy| Piacenza Italy| Epirus Greece| Terni Italy| Malta| Greek Aegean Islands| Greek Macedonia| Istria| Verona Italy| Minorca Spain| Lecce Italy| Romania| Ebro Basin;Zona Ceneri| Plaisancian| Central Europe| Simplon region| Eastern Europe| Western Europe| Ligurian Alps;Southern Europe;;0.6212481164620536;0.9052409539595025;26.982.355.533.139.200;31.582.816.131.552.100;0.2857142857142857;1.0;18.333.333.333.333.300;2.092.833.087.710.500;0.0;15.083.962.910.127.800;30.167.925.820.255.700;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
265;265;http://linkeddata.ge.imati.cnr.it/resource/ThIST/europaoccidentale;http://aims.fao.org/aos/agrovoc/c_8364;E;E;Europe;;Western Europe;;Europe| Europa Island;Wales| Norway| Vatnajokull| Alps| Diois| Calvados France| Cornwall England| Londonderry Northern Ireland| Pelvoux Massif| Scotland| Vaucluse France| Stonehenge| Paris Basin| Loire Valley| Burgundy| Surtsey| Corsica| Pyrenees| Loire France| Belledonne Massif| Jura France| Iceland| Grampian Highlands| Ales France| Uppsala Sweden| Belgium| Cottian Alps| Tarentaise| Haute-Corse France| London Basin| Isere Valley| Landes France| Vocontian Trough| Haute-Savoie France| Aubrac| Skane| Vanoise| Dauphine| Narbonne France| Helsinki Finland| Brabant Massif| Paris France| Pennines| Ardennes France| Ain France| Vercors| Mont Blanc| Scandinavia| Alsace| Armorican Massif| Rhone Delta| Brabant Belgium| Netherlands| United Kingdom| Velay| Brittany| French Alps| Touraine| Rhone River Basin| Dauphine Alps| Argentiere Glacier| Aquitaine| Rhone Valley| Auvergne| Morvan| Causses| Andorra| Poitou| Seine Estuary| Amsterdam Netherlands| Cevennes| Charente France| Esterel| Rhone France| Aube France| Corbieres| Marne France| Saone-Rhone Basin| France| Isere France| Northern Ireland| Central Massif| Nice France| Limburg| Thames river| Normandy| Norrbotten Sweden| Hebrides| French Coast| Meurthe-et-Moselle France| French Pyrenees| Vosges Mountains| Bas-Rhin France| Quercy| Maritime Alps| Ardeche France| Haute-Saone France| Sweden| Vosges France| Esk Trough| England| Savoy| Ireland| Monaco| Vestmannaeyjar| Finland| Languedoc| Welsh Borderland| Ambin Massif| Roussillon| Luxembourg| Luxembourg Luxembourg| Seine Valley| Provence| Provence Alps| Herault France;Caledonian Orogeny| Central Europe| Eastern Europe| Southern Europe| Old Red Sandstone| Devensian;Western Europe;;0.6212481164620536;0.9052409539595025;26.982.355.533.139.200;31.582.816.131.552.100;0.2857142857142857;1.0;18.333.333.333.333.300;21.999.944.790.769.900;0.0;15.812.386.656.009;31.624.773.312.018;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
266;266;http://linkeddata.ge.imati.cnr.it/resource/ThIST/europaorientale;http://aims.fao.org/aos/agrovoc/c_2448;E;E;Europe;;Eastern Europe;;Europe| Europa Island;Moldova| USSR| Belarus;Central Europe| Southern Europe| Western Europe;Eastern Europe;;0.6212481164620536;0.9052409539595025;26.982.355.533.139.200;31.582.816.131.552.100;0.2857142857142857;1.0;18.333.333.333.333.300;2.206.389.855.851.050;0.0;14.090.968.431.229.300;28.181.936.862.458.700;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
267;267;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fiumedanubio;http://aims.fao.org/aos/agrovoc/c_29729;E;E;European inland waters| Rivers;;Danube River;;Europe| Europa Island;;Serbia and Montenegro| Danube Plain| Danube Delta| Danube River Basin| Austria| Balkan Mountains| Ukraine| Bulgaria| Yugoslavia| Germany| Hungary| Slovakia| Danube Valley| Romania;Danube River;;4.748.774.148.819.840;12.039.766.685.099.800;27.039.332.831.784.200;7.601.594.812.924.600;0.19999999999999996;0.8333333333333334;22.083.333.333.333.300;2,22E-01;0.0;20.543.426.881.842.600;41.086.853.763.685.200;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
268;268;http://linkeddata.ge.imati.cnr.it/resource/ThIST/fiumereno;http://aims.fao.org/aos/agrovoc/c_29743;E;E;European inland waters| Rivers;;Rhine River;;Europe| Europa Island;;Switzerland| Moselle River| Rhine Graben| Netherlands| Central Europe| Reno River Basin| Germany| Liechtenstein;Rhine River;;4.748.774.148.819.840;12.039.766.685.099.800;27.039.332.831.784.200;7.601.594.812.924.600;0.19999999999999996;0.8333333333333334;22.083.333.333.333.300;2,22E-01;0.0;12.185.855.270.690.900;24.371.710.541.381.800;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
269;269;http://linkeddata.ge.imati.cnr.it/resource/ThIST/latvija;http://aims.fao.org/aos/agrovoc/c_12103;E;E;Baltic States;;Latvia;;Europe| Europa Island;Riga Latvia;Baltic Shield| USSR| Baltic Glaciation| Russian Platform;Latvia;;0.9420198760580774;2.246.107.703.429.050;2.801.880.426.076.920;7.807.683.526.127.710;0.0;0.16666666666666663;0.16666666666666663;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
270;270;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lietuva;http://aims.fao.org/aos/agrovoc/c_12204;E;E;Baltic States;;Lithuania;;Europe| Europa Island;Vilnius;USSR| Baltic Glaciation;Lithuania;;0.9420198760580774;2.246.107.703.429.050;2.801.880.426.076.920;7.807.683.526.127.710;0.0;0.16666666666666663;0.16666666666666663;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
271;271;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lagodicostanza;http://aims.fao.org/aos/agrovoc/c_29703;E;E;European inland waters| Lakes;;Lake Constance;;Europe| Europa Island| Central Europe;;Switzerland| Bavaria Germany| Rhine Basin| Baden-Wurttemberg Germany;Lake Constance;;8.554.358.000.461.770;10.514.237.816.945.500;27.039.332.831.784.200;12.453.116.306.314.700;0.16216216216216217;0.8333333333333334;31.011.904.761.904.700;2,22E-01;0.0;28.110.277.260.460.700;5.622.055.452.092.150;1.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
272;272;http://linkeddata.ge.imati.cnr.it/resource/ThIST/liechtenstein;http://aims.fao.org/aos/agrovoc/c_4315;E;E;Western Europe;;Liechtenstein;Principality of Liechtenstein;Europe| Europa Island| Central Europe;Vaduz Liechtenstein;Alps| Rhine Basin| Rhine River;Liechtenstein;;3.679.025.371.418.010;0.8967532115299127;26.982.355.533.139.200;9.593.392.496.261.990;0.16216216216216217;1.0;3.119.047.619.047.610;-1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
273;273;http://linkeddata.ge.imati.cnr.it/resource/ThIST/magyarorszag;http://aims.fao.org/aos/agrovoc/c_3695;E;E;Eastern Europe;;Hungary;Hungarian People's Republic;Europe| Europa Island| Central Europe;Southeastern Transdanubia| Budapest Hungary| Transdanubia| Veszprem Hungary| Southern Transdanubia| Northwestern Transdanubia| Lake Balaton;Carpathians| Danube River Basin| Pannonia| Danube River| Pannonian Basin| Danube Valley;Hungary;;37.110.550.129.353.900;0.7270390713388067;26.982.355.533.139.200;9.249.007.860.652.740;0.18918918918918914;1.0;29.761.904.761.904.700;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
274;274;http://linkeddata.ge.imati.cnr.it/resource/ThIST/osterreich;http://aims.fao.org/aos/agrovoc/c_718;E;E;Western Europe;;Austria;Republic of Austria;Europe| Europa Island| Central Europe;Tyrol Austria| Central Austrian Alps| Tauern Tunnel| North Austrian Alps| Zona Penninica| Taurus Mountains| Limestone Alps| South Austrian Alps| Carinthia Austria| Karawanken| Gailtal Alps| Hohe Tauern| Lechtal Alps| Southern Alps| South Austrian Molasse| Carnic Alps| Vienna Austria| North Austrian Molasse| Carnia| Eastern Alps| Vienna Basin| Stubai Alps;Alps| Morava River valley| Brennero Trough| Bohemian Massif| Danube River Basin| Levantinian| Pannonia| Rhine Basin| Danube River| Rhaetian Alps| Central Alps| Eastern Alps| Vienna Basin| Pannonian Basin| Danube Valley;Austria;;3.679.025.371.418.010;0.8967532115299127;26.982.355.533.139.200;9.593.392.496.261.990;0.16216216216216217;1.0;3.119.047.619.047.610;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
275;275;http://linkeddata.ge.imati.cnr.it/resource/ThIST/polonia;http://aims.fao.org/aos/agrovoc/c_6055;E;E;Eastern Europe;;Poland;Polish People's Republic| Republic of Poland;Europe| Europa Island| Central Europe;Carpathians| Tatra Mountains| Lower Silesia| Upper Silesia| Vistula River valley| Upper Silesian coal basin| Pomerania| Silesia;Carpathians| Brest Basin| Bohemian Massif| Tatra Mountains| Carpathian Foredeep| Oder Valley| Baltic Glaciation| Sudetic Basin| European Platform| Carpathian Foreland| Pomerania| Silesia;Poland;;37.110.550.129.353.900;0.7270390713388067;26.982.355.533.139.200;9.249.007.860.652.740;0.18918918918918914;1.0;29.761.904.761.904.700;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
276;276;http://linkeddata.ge.imati.cnr.it/resource/ThIST/svizzera;http://aims.fao.org/aos/agrovoc/c_7558;E;E;Western Europe;;Switzerland;Swiss Confederation;Europe| Europa Island| Central Europe;Vaud Switzerland| Lake of Zurich| Swiss Alps| Saint Gall Switzerland| Jura Mountains| Lepontine Alps| Bernese Alps| Ticino Switzerland| Cantone di Berna| Bergell Massif| Swiss Molasse Basin| Uri Switzerland| Lugano Lake| Tessin River| Swiss Rhine Graben| Lake Geneva| Gotthard Massif| Swiss Jura Mountains| Pennine Alps| Aar Valley| Tavetsch| Aar Massif| Reno River,Italy| Valais Switzerland| Jura Switzerland;Alps| Gargasian| Zona Ceneri| Western Alps| Lake Constance| Rhine Valley| Mont Blanc| Rhine Graben| Rhine Basin| Rhone Valley| Mount Cervino| Silvretta Group| Central Alps| Tessin River| Simplon region| Simplon| Rhine River;Switzerland;;3.679.025.371.418.010;0.8967532115299127;26.982.355.533.139.200;9.593.392.496.261.990;0.16216216216216217;1.0;3.119.047.619.047.610;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
277;277;http://linkeddata.ge.imati.cnr.it/resource/ThIST/carinzia;http://aims.fao.org/aos/agrovoc/c_1326;E;E;Austria;;Carinthia;;Europe| Europa Island| Austria| Central Europe;Sau Alps;Italy| South Austrian Alps| Karawanken| Gailtal Alps| Carnic Alps;Carinthia Austria;;1.718.861.536.290.270;1.643.870.280.956.690;2.109.848.290.920.130;9.538.729.719.705.900;0.021739130434782594;1.0;17.142.857.142.857.100;-1.0;0.6638923194499018;13.676.879.276.024.800;13.676.879.276.024.800;0.5294117647058824;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
278;278;http://linkeddata.ge.imati.cnr.it/resource/ThIST/wien;http://aims.fao.org/aos/agrovoc/c_8226;E;E;Austria;;Vienna;;Europe| Europa Island| Austria| Central Europe;;;Vienna Austria;;1.718.861.536.290.270;1.643.870.280.956.690;2.109.848.290.920.130;9.538.729.719.705.900;0.021739130434782594;1.0;17.142.857.142.857.100;0.5120475553901718;13.092.088.253.564.400;2.528.125.965.781.870;2.528.125.965.781.870;0.4285714285714286;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
