Broaders Of THIST Concept;THIST Concept's PrefLabel;THIST Concept  URI;DBPEDIA Concept URI;DBPEDIA Concept's PrefLabel;Broaders Of  DBPEDIA Concept;"E =ExactMAtch ; C= CloseMatch ; B= broaderMatch ; N= NarrowMAtch   NA= in corrispondenza di una della righe dei mapping che secondo voi non sono da accettare;  (definizioni  relazioni di mapping sono rintracciabili su http://www.w3.org/TR/skos-reference/#mapping)"
Africa| East Africa| Djibouti Djibouti| Djibouti;Djibouti Djibouti;http://linkeddata.ge.imati.cnr.it/resource/ThIST/djibouti;http://dbpedia.org/resource/Category:Djibouti;Djibouti;Horn of Africa| Horn of Africa| Horn of Africa| Horn of Africa;E
Africa| East Africa| Djibouti Djibouti| Djibouti;Djibouti;http://linkeddata.ge.imati.cnr.it/resource/ThIST/djibouti;http://dbpedia.org/resource/Category:Djibouti;Djibouti;Member states of the Arab League| Member states of the Arab League| Member states of the Arab League| Member states of the Arab League;E
Africa| East Africa| Djibouti Djibouti| Djibouti;Djibouti Djibouti;http://linkeddata.ge.imati.cnr.it/resource/ThIST/djibouti;http://dbpedia.org/resource/Category:Djibouti;Djibouti;Member states of the Arab League| Member states of the Arab League| Member states of the Arab League| Member states of the Arab League;E
Africa| East Africa| Djibouti Djibouti| Djibouti;Djibouti;http://linkeddata.ge.imati.cnr.it/resource/ThIST/djibouti;http://dbpedia.org/resource/Category:Djibouti;Djibouti;Wikipedia categories named after countries| Wikipedia categories named after countries| Wikipedia categories named after countries| Wikipedia categories named after countries;E
Africa| East Africa| Djibouti Djibouti| Djibouti;Djibouti Djibouti;http://linkeddata.ge.imati.cnr.it/resource/ThIST/djibouti;http://dbpedia.org/resource/Category:Djibouti;Djibouti;Wikipedia categories named after countries| Wikipedia categories named after countries| Wikipedia categories named after countries| Wikipedia categories named after countries;E
Africa| East Africa| France;Mayotte;http://linkeddata.ge.imati.cnr.it/resource/ThIST/mayotte;http://dbpedia.org/resource/Category:Mayotte;Mayotte;Comoros archipelago| Comoros archipelago| Comoros archipelago;E
Africa| East Africa| France;Mayotte;http://linkeddata.ge.imati.cnr.it/resource/ThIST/mayotte;http://dbpedia.org/resource/Category:Mayotte;Mayotte;Disputed territories in Africa| Disputed territories in Africa| Disputed territories in Africa;E
Africa| East Africa| France;Mayotte;http://linkeddata.ge.imati.cnr.it/resource/ThIST/mayotte;http://dbpedia.org/resource/Category:Mayotte;Mayotte;Islands of France| Islands of France| Islands of France;E
Africa| East Africa| France;Mayotte;http://linkeddata.ge.imati.cnr.it/resource/ThIST/mayotte;http://dbpedia.org/resource/Category:Mayotte;Mayotte;Outermost regions of the European Union| Outermost regions of the European Union| Outermost regions of the European Union;E
Africa| East Africa| France;Mayotte;http://linkeddata.ge.imati.cnr.it/resource/ThIST/mayotte;http://dbpedia.org/resource/Category:Mayotte;Mayotte;Overseas departments of France| Overseas departments of France| Overseas departments of France;E
Africa| East Africa| France;Mayotte;http://linkeddata.ge.imati.cnr.it/resource/ThIST/mayotte;http://dbpedia.org/resource/Category:Mayotte;Mayotte;Regions of France| Regions of France| Regions of France;E
Africa| East Africa| France;Mayotte;http://linkeddata.ge.imati.cnr.it/resource/ThIST/mayotte;http://dbpedia.org/resource/Category:Mayotte;Mayotte;Territorial disputes of France| Territorial disputes of France| Territorial disputes of France;E
Africa| East Africa| France;Mayotte;http://linkeddata.ge.imati.cnr.it/resource/ThIST/mayotte;http://dbpedia.org/resource/Category:Mayotte;Mayotte;Wikipedia categories named after islands| Wikipedia categories named after islands| Wikipedia categories named after islands;E
Africa| North Africa;Morocco;http://linkeddata.ge.imati.cnr.it/resource/ThIST/almaghrib;http://dbpedia.org/resource/Category:Morocco;Morocco;Arabic-speaking countries and territories| Arabic-speaking countries and territories;E
Africa| North Africa;Morocco;http://linkeddata.ge.imati.cnr.it/resource/ThIST/almaghrib;http://dbpedia.org/resource/Category:Morocco;Morocco;Countries in Africa| Countries in Africa;E
Africa| North Africa;Morocco;http://linkeddata.ge.imati.cnr.it/resource/ThIST/almaghrib;http://dbpedia.org/resource/Category:Morocco;Morocco;Maghreb| Maghreb;E
Africa| North Africa;Morocco;http://linkeddata.ge.imati.cnr.it/resource/ThIST/almaghrib;http://dbpedia.org/resource/Category:Morocco;Morocco;Member states of La Francophonie| Member states of La Francophonie;E
Africa| North Africa;Morocco;http://linkeddata.ge.imati.cnr.it/resource/ThIST/almaghrib;http://dbpedia.org/resource/Category:Morocco;Morocco;Member states of the Arab League| Member states of the Arab League;E
Africa| North Africa;Morocco;http://linkeddata.ge.imati.cnr.it/resource/ThIST/almaghrib;http://dbpedia.org/resource/Category:Morocco;Morocco;North African countries| North African countries;E
Africa| North Africa;Morocco;http://linkeddata.ge.imati.cnr.it/resource/ThIST/almaghrib;http://dbpedia.org/resource/Category:Morocco;Morocco;Wikipedia categories named after countries| Wikipedia categories named after countries;E
Africa| North Africa;Libya;http://linkeddata.ge.imati.cnr.it/resource/ThIST/libiya;http://dbpedia.org/resource/Category:Libya;Libya;Arabic-speaking countries and territories| Arabic-speaking countries and territories;E
Africa| North Africa;Libya;http://linkeddata.ge.imati.cnr.it/resource/ThIST/libiya;http://dbpedia.org/resource/Category:Libya;Libya;Countries in Africa| Countries in Africa;E
Africa| North Africa;Libya;http://linkeddata.ge.imati.cnr.it/resource/ThIST/libiya;http://dbpedia.org/resource/Category:Libya;Libya;Maghreb| Maghreb;E
Africa| North Africa;Libya;http://linkeddata.ge.imati.cnr.it/resource/ThIST/libiya;http://dbpedia.org/resource/Category:Libya;Libya;North African countries| North African countries;E
Africa| North Africa;Libya;http://linkeddata.ge.imati.cnr.it/resource/ThIST/libiya;http://dbpedia.org/resource/Category:Libya;Libya;Wikipedia categories named after countries| Wikipedia categories named after countries;E
Africa| North Africa;Maghreb;http://linkeddata.ge.imati.cnr.it/resource/ThIST/maghreb;http://dbpedia.org/resource/Category:Maghreb;Maghreb;Arab world| Arab world;E
Africa| North Africa;Maghreb;http://linkeddata.ge.imati.cnr.it/resource/ThIST/maghreb;http://dbpedia.org/resource/Category:Maghreb;Maghreb;History of Islam| History of Islam;E
Africa| North Africa;Maghreb;http://linkeddata.ge.imati.cnr.it/resource/ThIST/maghreb;http://dbpedia.org/resource/Category:Maghreb;Maghreb;Mediterranean| Mediterranean;E
Africa| North Africa;Maghreb;http://linkeddata.ge.imati.cnr.it/resource/ThIST/maghreb;http://dbpedia.org/resource/Category:Maghreb;Maghreb;North Africa| North Africa;E
Africa| North Africa;Maghreb;http://linkeddata.ge.imati.cnr.it/resource/ThIST/maghreb;http://dbpedia.org/resource/Category:Maghreb;Maghreb;Regions of Africa| Regions of Africa;E
Africa| North Africa;Egypt;http://linkeddata.ge.imati.cnr.it/resource/ThIST/misr;http://dbpedia.org/resource/Category:Egypt;Egypt;Arabic-speaking countries and territories| Arabic-speaking countries and territories;E
Africa| North Africa;Egypt;http://linkeddata.ge.imati.cnr.it/resource/ThIST/misr;http://dbpedia.org/resource/Category:Egypt;Egypt;Countries in Africa| Countries in Africa;E
Africa| North Africa;Egypt;http://linkeddata.ge.imati.cnr.it/resource/ThIST/misr;http://dbpedia.org/resource/Category:Egypt;Egypt;Countries in Asia| Countries in Asia;E
Africa| North Africa;Egypt;http://linkeddata.ge.imati.cnr.it/resource/ThIST/misr;http://dbpedia.org/resource/Category:Egypt;Egypt;Member states of the Arab League| Member states of the Arab League;E
Africa| North Africa;Egypt;http://linkeddata.ge.imati.cnr.it/resource/ThIST/misr;http://dbpedia.org/resource/Category:Egypt;Egypt;Middle Eastern countries| Middle Eastern countries;E
Africa| North Africa;Egypt;http://linkeddata.ge.imati.cnr.it/resource/ThIST/misr;http://dbpedia.org/resource/Category:Egypt;Egypt;North African countries| North African countries;E
Africa| North Africa;Egypt;http://linkeddata.ge.imati.cnr.it/resource/ThIST/misr;http://dbpedia.org/resource/Category:Egypt;Egypt;Western Asian countries| Western Asian countries;E
Africa| North Africa;Egypt;http://linkeddata.ge.imati.cnr.it/resource/ThIST/misr;http://dbpedia.org/resource/Category:Egypt;Egypt;Wikipedia categories named after countries| Wikipedia categories named after countries;E
Africa| North Africa| Libya;Tripolitania;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tripolitania;http://dbpedia.org/resource/Category:Tripolitania;Tripolitania;Ancient Roman provinces| Ancient Roman provinces| Ancient Roman provinces;E
Africa| North Africa| Libya;Tripolitania;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tripolitania;http://dbpedia.org/resource/Category:Tripolitania;Tripolitania;Former Italian colonies| Former Italian colonies| Former Italian colonies;E
Africa| North Africa| Libya;Tripolitania;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tripolitania;http://dbpedia.org/resource/Category:Tripolitania;Tripolitania;History of Libya| History of Libya| History of Libya;E
Africa| North Africa| Libya;Tripolitania;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tripolitania;http://dbpedia.org/resource/Category:Tripolitania;Tripolitania;Italian Libya| Italian Libya| Italian Libya;E
Africa| North Africa| Libya;Tripolitania;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tripolitania;http://dbpedia.org/resource/Category:Tripolitania;Tripolitania;Provinces of Libya| Provinces of Libya| Provinces of Libya;E
Africa| North Africa| Libya;Tripolitania;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tripolitania;http://dbpedia.org/resource/Category:Tripolitania;Tripolitania;Regions of Libya| Regions of Libya| Regions of Libya;E
Africa| North Africa| Libya;Tripolitania;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tripolitania;http://dbpedia.org/resource/Category:Tripolitania;Tripolitania;Wikipedia categories named after colonies| Wikipedia categories named after colonies| Wikipedia categories named after colonies;E
Africa| North Africa| Tunis Tunisia| Tunisia;Tunis Tunisia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tunis;http://dbpedia.org/resource/Category:Tunisia;Tunisia;Arabic-speaking countries and territories| Arabic-speaking countries and territories| Arabic-speaking countries and territories| Arabic-speaking countries and territories;E
Africa| North Africa| Tunis Tunisia| Tunisia;Tunisia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tunis;http://dbpedia.org/resource/Category:Tunisia;Tunisia;Arabic-speaking countries and territories| Arabic-speaking countries and territories| Arabic-speaking countries and territories| Arabic-speaking countries and territories;E
Africa| North Africa| Tunis Tunisia| Tunisia;Tunis Tunisia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tunis;http://dbpedia.org/resource/Category:Tunisia;Tunisia;Countries in Africa| Countries in Africa| Countries in Africa| Countries in Africa;E
Africa| North Africa| Tunis Tunisia| Tunisia;Tunisia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tunis;http://dbpedia.org/resource/Category:Tunisia;Tunisia;Countries in Africa| Countries in Africa| Countries in Africa| Countries in Africa;E
Africa| North Africa| Tunis Tunisia| Tunisia;Tunis Tunisia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tunis;http://dbpedia.org/resource/Category:Tunisia;Tunisia;Maghreb| Maghreb| Maghreb| Maghreb;E
Africa| North Africa| Tunis Tunisia| Tunisia;Tunisia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tunis;http://dbpedia.org/resource/Category:Tunisia;Tunisia;Maghreb| Maghreb| Maghreb| Maghreb;E
Africa| North Africa| Tunis Tunisia| Tunisia;Tunis Tunisia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tunis;http://dbpedia.org/resource/Category:Tunisia;Tunisia;Member states of the Arab League| Member states of the Arab League| Member states of the Arab League| Member states of the Arab League;E
Africa| North Africa| Tunis Tunisia| Tunisia;Tunisia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tunis;http://dbpedia.org/resource/Category:Tunisia;Tunisia;Member states of the Arab League| Member states of the Arab League| Member states of the Arab League| Member states of the Arab League;E
Africa| North Africa| Tunis Tunisia| Tunisia;Tunis Tunisia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tunis;http://dbpedia.org/resource/Category:Tunisia;Tunisia;North African countries| North African countries| North African countries| North African countries;E
Africa| North Africa| Tunis Tunisia| Tunisia;Tunisia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tunis;http://dbpedia.org/resource/Category:Tunisia;Tunisia;North African countries| North African countries| North African countries| North African countries;E
Africa| North Africa| Tunis Tunisia| Tunisia;Tunis Tunisia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tunis;http://dbpedia.org/resource/Category:Tunisia;Tunisia;Republics| Republics| Republics| Republics;E
Africa| North Africa| Tunis Tunisia| Tunisia;Tunisia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tunis;http://dbpedia.org/resource/Category:Tunisia;Tunisia;Republics| Republics| Republics| Republics;E
Africa| North Africa| Tunis Tunisia| Tunisia;Tunis Tunisia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tunis;http://dbpedia.org/resource/Category:Tunisia;Tunisia;Wikipedia categories named after countries| Wikipedia categories named after countries| Wikipedia categories named after countries| Wikipedia categories named after countries;E
Africa| North Africa| Tunis Tunisia| Tunisia;Tunisia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/tunis;http://dbpedia.org/resource/Category:Tunisia;Tunisia;Wikipedia categories named after countries| Wikipedia categories named after countries| Wikipedia categories named after countries| Wikipedia categories named after countries;E
Africa| Southern Africa;Lesotho;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lesotho;http://dbpedia.org/resource/Category:Lesotho;Lesotho;Bantu countries and territories| Bantu countries and territories;E
Africa| Southern Africa;Lesotho;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lesotho;http://dbpedia.org/resource/Category:Lesotho;Lesotho;Countries in Africa| Countries in Africa;E
Africa| Southern Africa;Lesotho;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lesotho;http://dbpedia.org/resource/Category:Lesotho;Lesotho;Enclaves| Enclaves;E
Africa| Southern Africa;Lesotho;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lesotho;http://dbpedia.org/resource/Category:Lesotho;Lesotho;English-speaking countries and territories| English-speaking countries and territories;E
Africa| Southern Africa;Lesotho;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lesotho;http://dbpedia.org/resource/Category:Lesotho;Lesotho;Landlocked countries| Landlocked countries;E
Africa| Southern Africa;Lesotho;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lesotho;http://dbpedia.org/resource/Category:Lesotho;Lesotho;Member states of the Commonwealth of Nations| Member states of the Commonwealth of Nations;E
Africa| Southern Africa;Lesotho;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lesotho;http://dbpedia.org/resource/Category:Lesotho;Lesotho;Southern Africa| Southern Africa;E
Africa| Southern Africa;Lesotho;http://linkeddata.ge.imati.cnr.it/resource/ThIST/lesotho;http://dbpedia.org/resource/Category:Lesotho;Lesotho;Wikipedia categories named after countries| Wikipedia categories named after countries;E
Africa| Southern Africa;Namibia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/namibia;http://dbpedia.org/resource/Category:Namibia;Namibia;Afrikaans-speaking countries and territories| Afrikaans-speaking countries and territories;E
Africa| Southern Africa;Namibia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/namibia;http://dbpedia.org/resource/Category:Namibia;Namibia;Bantu countries and territories| Bantu countries and territories;E
Africa| Southern Africa;Namibia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/namibia;http://dbpedia.org/resource/Category:Namibia;Namibia;Countries in Africa| Countries in Africa;E
Africa| Southern Africa;Namibia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/namibia;http://dbpedia.org/resource/Category:Namibia;Namibia;English-speaking countries and territories| English-speaking countries and territories;E
Africa| Southern Africa;Namibia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/namibia;http://dbpedia.org/resource/Category:Namibia;Namibia;Member states of the Commonwealth of Nations| Member states of the Commonwealth of Nations;E
Africa| Southern Africa;Namibia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/namibia;http://dbpedia.org/resource/Category:Namibia;Namibia;Southern Africa| Southern Africa;E
Africa| Southern Africa;Namibia;http://linkeddata.ge.imati.cnr.it/resource/ThIST/namibia;http://dbpedia.org/resource/Category:Namibia;Namibia;Wikipedia categories named after countries| Wikipedia categories named after countries;E
Africa| Southern Africa;Swaziland;http://linkeddata.ge.imati.cnr.it/resource/ThIST/swaziland;http://dbpedia.org/resource/Category:Swaziland;Swaziland;Countries in Africa| Countries in Africa;E
Africa| Southern Africa;Swaziland;http://linkeddata.ge.imati.cnr.it/resource/ThIST/swaziland;http://dbpedia.org/resource/Category:Swaziland;Swaziland;Enclaves| Enclaves;E
Africa| Southern Africa;Swaziland;http://linkeddata.ge.imati.cnr.it/resource/ThIST/swaziland;http://dbpedia.org/resource/Category:Swaziland;Swaziland;English-speaking countries and territories| English-speaking countries and territories;E
Africa| Southern Africa;Swaziland;http://linkeddata.ge.imati.cnr.it/resource/ThIST/swaziland;http://dbpedia.org/resource/Category:Swaziland;Swaziland;Landlocked countries| Landlocked countries;E
Africa| Southern Africa;Swaziland;http://linkeddata.ge.imati.cnr.it/resource/ThIST/swaziland;http://dbpedia.org/resource/Category:Swaziland;Swaziland;Southern Africa| Southern Africa;E
Africa| Southern Africa;Swaziland;http://linkeddata.ge.imati.cnr.it/resource/ThIST/swaziland;http://dbpedia.org/resource/Category:Swaziland;Swaziland;Wikipedia categories named after countries| Wikipedia categories named after countries;E
Africa| Southern Africa;Zimbabwe;http://linkeddata.ge.imati.cnr.it/resource/ThIST/zimbabwe;http://dbpedia.org/resource/Category:Zimbabwe;Zimbabwe;Bantu countries and territories| Bantu countries and territories;E
Africa| Southern Africa;Zimbabwe;http://linkeddata.ge.imati.cnr.it/resource/ThIST/zimbabwe;http://dbpedia.org/resource/Category:Zimbabwe;Zimbabwe;Countries in Africa| Countries in Africa;E
Africa| Southern Africa;Zimbabwe;http://linkeddata.ge.imati.cnr.it/resource/ThIST/zimbabwe;http://dbpedia.org/resource/Category:Zimbabwe;Zimbabwe;English-speaking countries and territories| English-speaking countries and territories;E
Africa| Southern Africa;Zimbabwe;http://linkeddata.ge.imati.cnr.it/resource/ThIST/zimbabwe;http://dbpedia.org/resource/Category:Zimbabwe;Zimbabwe;Landlocked countries| Landlocked countries;E
Africa| Southern Africa;Zimbabwe;http://linkeddata.ge.imati.cnr.it/resource/ThIST/zimbabwe;http://dbpedia.org/resource/Category:Zimbabwe;Zimbabwe;Southern Africa| Southern Africa;E
Africa| Southern Africa;Zimbabwe;http://linkeddata.ge.imati.cnr.it/resource/ThIST/zimbabwe;http://dbpedia.org/resource/Category:Zimbabwe;Zimbabwe;Wikipedia categories named after countries| Wikipedia categories named after countries;E
