;Unnamed: 0;s;o;KindOfLink;sBT;sNT;sRT;sPrefLabel;sAltLabels;oPrefLabel;oDefinition;oAltLabels;oBT;oNT;oRT;similaritySInW;wmdistance;Mwmdistance;SMwmdistance;nhammingSim;MnhammingSim;SMnhammingSim
128;128;http://linkeddata.ge.imati.cnr.it/resource/ThIST/olocene;http://dbpedia.org/resource/Category:Holocene;E;Cenozoic| Quaternary;Neolithic| Neoglacial| Boreal| Versilian| lower Holocene| Preboreal| upper Holocene| Subboreal| Atlantic| middle Holocene| Flandrian| Mesolithic;Iron Age| modern| Tufo Giallo Napoletano| upper Quaternary| Bronze Age;Holocene;;Holocene;;;Geological epochs| Quaternary geochronology;;;1.5531953658691986;1.0752703586148105;2.3782646361508224;4.384689681219385;0.06976744186046513;1.0;1.3
129;129;http://linkeddata.ge.imati.cnr.it/resource/ThIST/pleistocene;http://dbpedia.org/resource/Category:Pleistocene;E;Cenozoic| Quaternary;middle Pleistocene| Elsterian| Brandon Stade| Sicilian| Riss/Wurm Interglacial| Older Dryas| lower Pleistocene| upper Pleistocene| Ipswichian| Riss| Sangamonian| Gunz| Nebraskan| Saalian| Aftonian| Calabrian| Cromerian| Eemian| Mindel| Jaramillo Event| Hoxnian| Emilian| Younger Dryas| Holsteinian| Oldest Dryas| Tyrrhenian| Allerod| Illinoian| Woodfordian| Mindel/Riss Interglacial| Olduvai Event| Milazzian| Crotonian| Perth Stade| Weichselian| Wurm| Villafranchian| Kansan| Danube Stade| Devensian;Tufo Grigio Campano| upper Paleolithic| Calcareniti del Salento| Paleolithic| Ceppo dell'Adda| Aurignacian| Magdalenian| Mousterian;Pleistocene;;Pleistocene;;;10th-millennium BC disestablishments| Geological epochs| Quaternary geochronology;;;1.6319200833111482;1.1332453299651828;2.8385725337009724;4.963335414076209;0.012345679012345734;1.0;1.3
130;130;http://linkeddata.ge.imati.cnr.it/resource/ThIST/paleolitico;http://dbpedia.org/resource/Category:Paleolithic;E;Stone Age| Cenozoic;upper Paleolithic| Acheulian| Aurignacian| Magdalenian| Mousterian;Tertiary| Pleistocene| archaeology| Quaternary;Paleolithic;;Paleolithic;;;Pleistocene| Stone Age;;Paleolithic| 10th millennium BC| 9th millennium BC;2.1224909925385878;0.7813894397438449;2.657127029489547;7.467027472492008;0.045454545454545414;1.0;2.090909090909091
131;131;http://linkeddata.ge.imati.cnr.it/resource/ThIST/neogene;http://dbpedia.org/resource/Category:Neogene;E;Tertiary| Cenozoic;Awamoan| Turolian| Gelasiano| lower Miocene| Barstovian| Altonian| Eggenburgian| upper Pliocene| lower Pliocene| Helvetian| Romanian| Gilbert Epoch| Saucesian| Sarmatian| middle Miocene| Gauss Epoch| Cimmerian| Levantinian| Plaisancian| Vindobonian| Tortonian| Hemphillian| Astian| Badenian| Meotian| Pannonian| Pontian| Akchagylian| Andalusian| Vallesian| Messinian| Pliocene| Redonian| Zanclean| Serravallian| Burdigalian| Ottnangian| middle Pliocene| Ruscinian| Tabianian| Langhian| Dacian| Miocene| upper Miocene| Aquitanian| Hemingfordian;Arenarie di Bismantova| Granodiorite del Monte Capanne| Trubi| Monte Cervarola Sandstones| Monte Turrino Sandstones| Calcareniti del Salento| Matuyama Epoch| Cigarello Formation| Formazione a Colombacci| Calcare di Rosignano| Argille Varicolori| Formazione Marnoso-arenacea| Macco| Granito dell'Isola del Giglio| Marne a Pteropodi| Bisciaro| Macigno| Formazione Gessoso Solfifera| Granito di Montecristo| Panchina| Pietra Leccese;Neogene;;Neogene;;;Geological periods| Cenozoic;;;-0.5372579849382777;1.0268090754452823;2.0579104955442755;3.76347533334427;0.0714285714285714;1.0;1.25
132;132;http://linkeddata.ge.imati.cnr.it/resource/ThIST/paleogene;http://dbpedia.org/resource/Category:Paleogene;E;Tertiary| Cenozoic;Tongrian| Thanetian| Eocene| upper Paleogene| Landenian| Chadronian| Paleocene| lower Paleocene| upper Eocene| Lattorfian| lower Paleogene| Biarritzian| Chattian| middle Eocene| Selandian| Refugian| Priabonian| Stampian| Auversian| Ludian| Bartonian| Narizian| Montian| Ilerdian| Pyrenean Orogeny| Rupelian| Danian| Egerian| Oligocene| upper Oligocene| Bridgerian| lower Eocene| Sparnacian| upper Paleocene| Ulatisian| Ypresian| Sannoisian| lower Oligocene| Cuisian| Lutetian;K-T boundary| Scisti e Marne a Fucoidi| Formazione di Molare| Arenarie di Sangonini| Scisti Policromi| Scaglia Grigia| Flysch ad Elmintoidi| Scaglia Cinerea| Formazione di Pesco Falcone| Alberese| Scaglia Toscana| Scaglia Variegata| Calcari di Spilecco| Marne di Priabona| Monte Sporno Flysch| Pietra Piasentina| Calcari di Monte Caio| Argille Varicolori| Monte Piano Marls| Sienite di Biella| Galatone Formation| Complesso Caotico| Scaglia Appenninica| Formazione dei Galestri| Macigno| Pianfolco Formation;Paleogene;;Paleogene;;;Geological periods| Cenozoic;;;-0.5372579849382777;1.0268090754452823;2.0579104955442755;3.76347533334427;0.0714285714285714;1.0;1.25
133;133;http://linkeddata.ge.imati.cnr.it/resource/ThIST/angola;http://dbpedia.org/resource/Category:Angola;E;Central Africa;Luanda Angola| Cuanza Basin| Karroo Supergroup;Zambezi River Basin| Congo River| Congo River Basin;Angola;;Angola;;;Central African countries| Member states of the Community of Portuguese Language Countries| Countries in Africa| Bantu countries and territories| Southern African countries| Wikipedia categories named after countries| Republics;;;41.17024301535068;1.0909941055159538;2.90091647288692;5.507358418378632;0.06167400881057272;1.0;2.0
134;134;http://linkeddata.ge.imati.cnr.it/resource/ThIST/belize;http://dbpedia.org/resource/Category:Belize;E;Central America;Belmopan Belize;Gulf of Honduras| Peten| Maya Mountains| Yucatan Peninsula;Belize;;Belize;;;Countries in the Caribbean| Countries in North America| Member states of the Commonwealth of Nations| Yucatán Peninsula| English-speaking countries and territories| Wikipedia categories named after countries| Countries in Central America;;;25.38762054238892;1.090019091777847;2.6064419454917123;4.943466435370521;0.00421940928270037;1.0;2.0
135;135;http://linkeddata.ge.imati.cnr.it/resource/ThIST/honduras;http://dbpedia.org/resource/Category:Honduras;E;Central America;Tegucigalpa Guatemala;;Honduras;;Honduras;;;Spanish-speaking countries and territories| Countries in North America| Wikipedia categories named after countries| Republics| Countries in Central America;;;16.07392499970284;1.0825187214365912;2.6064419454917123;4.89654192891564;0.006451612903225823;1.0;2.0
136;136;http://linkeddata.ge.imati.cnr.it/resource/ThIST/nicaragua;http://dbpedia.org/resource/Category:Nicaragua;E;Central America;Managua;Lake Nicaragua;Nicaragua;;Nicaragua;;;Spanish-speaking countries and territories| Countries in North America| Wikipedia categories named after countries| Republics| Countries in Central America;;;16.07392499970284;1.0825187214365912;2.6064419454917123;4.89654192891564;0.006451612903225823;1.0;2.0
137;137;http://linkeddata.ge.imati.cnr.it/resource/ThIST/ha%C3%AFti;http://dbpedia.org/resource/Category:Haiti;E;Greater Antilles| Central America| Hispaniola;Port-au-Prince Haiti;Caribbean region| Antilles;Haiti;;Haiti;;;Island countries| Member states of the Organisation internationale de la Francophonie| Hispaniola| Countries in the Caribbean| Countries in North America| French-speaking countries and territories| French North America| Wikipedia categories named after countries| Republics| Greater Antilles;;;28.567989012344846;0.6697548620855048;3.0315191209894716;13.861328552189917;0.02405498281786944;1.0;4.142857142857142
138;138;http://linkeddata.ge.imati.cnr.it/resource/ThIST/germania;http://dbpedia.org/resource/Category:Germany;E;Central Europe;Spessart| Lower Saxony Germany| Westerwald| Vogelsberg| Rhenish Hesse| Saxony Germany| Alpenvorland| Thuringian Massif| Bavaria Germany| Teutoburg Forest| Upper Bavaria Germany| Mecklenburg| Thuringian Basin| Upper Rhine Valley| Franconia| Schwarzenberg Germany| Eifel| Rhineland-Palatinate Germany| Brandenburg Germany| Palatinate| Bavarian Massif| Sauerland| Saxony-Thuringia| Franconian Jura| Swabian Alb| Upper Franconia Germany| Rhine Westphalian Basin| Rhenish Schiefergebirge| Siebengebirge| Upper Palatinate| Schleswig-Holstein Germany| Westphalia| Aachen Germany| Harz Mountains| Taunus| Thuringian Forest| Hesse Germany| Saarland Germany| Saxonian Massif| Saxony-Anhalt Germany| Baden-Wurttemberg Germany| Wurttemberg| Kaiserstuhl| Rhineland| Rammelsberg| Vogtland| Katzenbuckel| Black Forest| North Rhine-Westphalia;Moselle Valley| KTB| Alps| 1949-1988>| BGR Hanover| Moselle River| Bohemian Massif| Rhine Valley| Danube River Basin| Zechstein| Rhine Graben| Rhine Basin| Muschelkalk| Keuper| Danube River| Central Alps| Baltic Glaciation| Buntsandstein| Elbe Valley| European Platform| Rhine River| Danube Valley| Silesia;Germany;;Germany;;;Central European countries| Germanic countries and territories| German-speaking countries and territories| Member states of the European Union| Countries in Europe| Wikipedia categories named after countries;;;31.205029754470143;1.0368507147019965;2.6064419454917123;4.958935817807387;0.06763285024154586;1.0;2.0
139;139;http://linkeddata.ge.imati.cnr.it/resource/ThIST/mexico;http://dbpedia.org/resource/Category:Mexico;E;Central America| Chiapas;Sierra Madre| Mexico City| Baja California| Popocatepetl| Yucatan Peninsula| Tehuantepec Isthemus;Gulf of Mexico| Peten| North America| Rio Usumacinta;Mexico;;Mexico;;;Spanish-speaking countries and territories| Countries in the Caribbean| Countries in North America| Romance countries and territories| States and territories established in 1810| Wikipedia categories named after countries;;;19.407980060086302;0.9902511861056121;3.2832786760087487;9.617808402466627;0.009049773755656076;1.0;1.2857142857142856
140;140;http://linkeddata.ge.imati.cnr.it/resource/ThIST/vertebrata;http://dbpedia.org/resource/Category:Vertebrata;E;Chordata;Tetrapoda| Proboscidea| Therapsida| Proteutheria| Embrithopoda| Elephas| Rhinocerotidae| Lacertilia| Suidae| Proganosauria| Pyrotheria| Elephantidae| Rhynchosauria| Camelidae| Marsupialia| Ursus| Cynodontia| Neotoma| Symmetrodonta| Crocodilia| Osteichthyes| Homo| Holostei| Smilodon| Notoungulata| Lepidosauria| Pithecanthropus| Ungulata| Pterosauria| Homo sapiens| Eosuchia| Diapsida| Pliomys| Araeoscelidia| Stegodon| Australopithecus| Chiroptera| Diprotodonta| Rhipidistia| Muridae| Hyracoidea| Tillodontia| Actinistia| Mastodon| Placodontia| Castoridae| Tubulidentata| Amblypoda| Theria| Suiformes| Taeniodonta| Pelycosauria| Ceratopsia| Mesosauria| Coelodonta antiquitatis| Crossopterygii| Mustelidae| Amiidae| Bison| Desmostylia| Bos primigenius| Metatheria| Brachiopterygii| Creodonta| Acreodi| Ceratomorpha| Mammuthus primigenius| Cervus| Deinotherioidea| Acanthodes| Carnivora| Fissipeda| Chondrichthyes| Australopithecinae| Plesiosauria| Archaeopteryx| Rodentia| Arthrodira| Mammalia| Ceratopsidae| Bovidae| Litopterna| Elasmobranchii| Pongidae| Thecodontia| Cetacea| pre-Neanderthal| Hystricomorpha| Pholidota| Neanderthal| Acanthodii| Mosasauridae| Protoselachii| Hippopotamus| Felidae| Cervidae| Teleostei| Anapsida| Mastodontoidea| Mammuthus| Moeritherioidea| Platyrrhina| Tylopoda| Sauropoda| Microtus| Allophaiomys| Prosimii| Nothosauria| Homo habilis| Chelonia| Cercopithecidae| Anura| Dinosauria| Pantodonta| Condylarthra| Astrapotheria| Labyrinthodontia| Agnatha| Hadrosauridae| Saurischia| Captorhinomorpha| Pteranodon| Perissodactyla| Halecostomi| Sciuromorpha| Ramapithecus| Eutheria| Holocephali| Temnospondyli| Canidae| Heterostraci| Cotylosauria| Primates| Theropoda| Ichthyosaurus| Cyprinidae| Teleosauridae| Paranthropus| Pantotheria| Dipnoi| Nomarthra| Insectivora| Homo erectus| Macroscelida| carnivorous taxa| Ursidae| Chondrostei| Sirenia| Anuromorpha| Ursus spelaeus| Scandentia| Trilophosauria| Lagomorpha| Edentata| Lissamphibia| Euselachii| Hominidae| Odontornithes| Myomorpha| Sauropterygia| Hyaenidae| Barytherioidea| Gliridae| Docodonta| Pelomedusidae| Multituberculata| Elephas antiquus| Ruminantia| Amphibia| Equus| Pisces| Aves| Actinopterygii| Eubradyodonti| Mastodontidae| Ornithischia| Arctocyonia| Synapsida| Elephantoidea| Ceratodi| Canis| Monotremata| Anagalida| Artiodactyla| Archaeornithes| Triconodonta| Archosauria| Equidae| Hipparion| Lystrosaurus| Bos| Bradyodonti| Xenungulata| Dinocerata| Lepospondyli| Squamata| Pinnipedia| Selachii| Pareiasauria| Hippomorpha| Arvicolidae| Dermoptera| Placodermi| Macropodidae| Neornithes| Ichthyosauria| Cricetidae| Reptilia;extremities| jaws| bones| paleozoology| skulls| spinal column| fossil man| nervous system| skeletons| teeth| coprolites;Vertebrata;;Vertebrata;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0
141;141;http://linkeddata.ge.imati.cnr.it/resource/ThIST/cyprinidae;http://dbpedia.org/resource/Category:Cyprinidae;E;Osteichthyes| Chordata| Teleostei| Vertebrata| Pisces| Actinopterygii;;;Cyprinidae;;Cyprinidae;;;Cypriniformes;;;-1.0;1.4186255741209652;2.2500392182881006;9.85567530330973;0.01449275362318836;0.15384615384615385;0.3021978021978021
142;142;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bison;http://dbpedia.org/resource/Category:Bison;E;Tetrapoda| Chordata| Theria| Mammalia| Bovidae| Vertebrata| Eutheria| Ruminantia| Artiodactyla;;;Bison;;Bison;;;Bovines;;;-1.0;1.842230649055813;2.6197056050485674;17.83988738588973;0.0;0.5714285714285714;0.8547619047619047
143;143;http://linkeddata.ge.imati.cnr.it/resource/ThIST/bovidae;http://dbpedia.org/resource/Category:Bovidae;E;Tetrapoda| Chordata| Theria| Mammalia| Vertebrata| Eutheria| Ruminantia| Artiodactyla;Bison| Bos primigenius| Bos;;Bovidae;;Bovidae;;;Herbivorous animals| Even-toed ungulates;;;-1.0;1.2922829683043158;3.127198294255829;20.30735487773052;0.08235294117647063;0.375;1.3664141414141415
144;144;http://linkeddata.ge.imati.cnr.it/resource/ThIST/mustelidae;http://dbpedia.org/resource/Category:Mustelidae;E;Tetrapoda| Chordata| Theria| Carnivora| Fissipeda| Mammalia| Vertebrata| Eutheria;;;Mustelidae;;Mustelidae;;;Caniforms;;;-1.0;1.5550305960023598;2.5362170647587776;15.585592170788335;0.0;0.2222222222222222;0.5444444444444445
145;145;http://linkeddata.ge.imati.cnr.it/resource/ThIST/elasmobranchii;http://dbpedia.org/resource/Category:Elasmobranchii;E;Chordata| Chondrichthyes| Vertebrata| Pisces;Protoselachii| Bradyodonti| Selachii;;Elasmobranchii;;Elasmobranchii;;;Cartilaginous fish;;;-1.0;1.412956479902064;2.809265060471535;8.637917114533384;0.022727272727272707;0.33333333333333337;0.6355311355311355
146;146;http://linkeddata.ge.imati.cnr.it/resource/ThIST/microtus;http://dbpedia.org/resource/Category:Microtus;E;Tetrapoda| Chordata| Theria| Rodentia| Mammalia| Vertebrata| Eutheria| Myomorpha| Cricetidae;;;Allophaiomys;;Microtus;;;Voles and lemmings;;;-1.0;1.4996643366030014;2.730384530865097;21.80818007655246;0.0;0.25;0.9472222222222223
147;147;http://linkeddata.ge.imati.cnr.it/resource/ThIST/microtus;http://dbpedia.org/resource/Category:Microtus;E;Tetrapoda| Chordata| Theria| Rodentia| Mammalia| Vertebrata| Eutheria| Myomorpha| Cricetidae;;;Microtus;;Microtus;;;Voles and lemmings;;;-1.0;1.4996643366030014;2.730384530865097;21.80818007655246;0.0;0.25;0.9472222222222223
148;148;http://linkeddata.ge.imati.cnr.it/resource/ThIST/squamata;http://dbpedia.org/resource/Category:Squamata;E;Tetrapoda| Lepidosauria| Diapsida| Chordata| Vertebrata| Reptilia;Lacertilia| Mosasauridae;;Squamata;;Squamata;;;Lepidosaurs;;;-1.0;0.9442585488189161;2.3364576008550526;8.792224096576781;0.01538461538461533;0.8333333333333334;1.6515151515151512
149;149;http://linkeddata.ge.imati.cnr.it/resource/ThIST/sauropterygia;http://dbpedia.org/resource/Category:Sauropterygia;E;Tetrapoda| Diapsida| Chordata| Vertebrata| Reptilia;Plesiosauria| Nothosauria;;Sauropterygia;;Sauropterygia;;;Mesozoic reptiles| Prehistoric marine reptiles| Diapsids;;;-1.0;1.0035837594258172;2.995011922846963;11.97296658182564;0.125;0.875;2.0270202020202017
150;150;http://linkeddata.ge.imati.cnr.it/resource/ThIST/equus;http://dbpedia.org/resource/Category:Equus;E;Tetrapoda| Chordata| Theria| Mammalia| Vertebrata| Perissodactyla| Eutheria| Equidae| Hippomorpha;;;Equus;;Equus;;;Equidae;;;-1.0;1.879300603160943;2.718128722404748;17.430201704168045;0.0;1.0;1.5892857142857144
