,s,o,KindOfLink,oBT,oNT,oRT,oPrefLabel,oAltLabels,sBT,sNT,sRT,sPrefLabel,sAltLabels
42,http://linkeddata.ge.imati.cnr.it/resource/ThIST/europa,http://aims.fao.org/aos/agrovoc/c_2724,E,Eurasia,Eastern Europe| Southern Europe| Northern Europe| Western Europe,,Europe,,Africa| Southern Africa| France| Reunion,Carpathians| Spessart| Wales| Sau Alps| Svalbard| Vaud Switzerland| Free Padania| Moselle Valley| Lower Rhine Graben| Catalonia Spain| North Rhine| Lower Saxony Germany| Westerwald| Norway| Latvia| Southeastern Transdanubia| Vatnajokull| Lanzo Massif| Apuseni Mountains| Moldavian Platform| Vogelsberg| Switzerland| Donets Basin| Poland| Diois| Murge| San Marino| San Marino San Marino| Calvados France| Caucasus| Cornwall England| Londonderry Northern Ireland| Erzgebirge| Scotland| Saxony Germany| Vaucluse France| Pyrenees-Orientales| Chalkidiki Peninsula| Stonehenge| Transylvanian Basin| Lake of Zurich| Central Austrian Alps| Morava River valley| Paris Basin| Alpenvorland| Loire Valley| Thuringian Massif| Bavaria Germany| Serbia and Montenegro| Euboea| Otztal Alps| Marmolada Glacier| Burgundy| Surtsey| Teutoburg Forest| Corsica| Pyrenees| Northern Caucasus| Ibiza Spain| Upper Bavaria Germany| Jan Mayen| Danube Plain| Estonia| Zona Sesia| Baltic Shield| Loire France| Swiss Alps| Tauern Tunnel| Belledonne Massif| Moldava Valley| Jura France| Totes Gebirge| North Austrian Alps| Genoa Italy| Zona Penninica| Dalmatia| Saint Gall Switzerland| Lake Constance| Iceland| Possagno Italy| Betic Cordillera| Lubrin| Jura Mountains| Transylvania| Extremadura Spain| Ales France| Brest Basin| Thessaly Greece| Uppsala Sweden| Slovenia| Mecklenburg| Thuringian Basin| Lithuania| Cima d'Asta| Crimea Ukraine| Olympus| Danube Delta| Tarentaise| Bosano| Tagliamento Valley| Haute-Corse France| Upper Rhine Valley| London Basin| Serbo-Macedonian Massif| Bosnia-Herzegovina| Gibraltar| Balkan Foreland| Franconia| Viseu Portugal| Isere Valley| Grosseto Italy| Landes France| Murcia Spain| Limestone Alps| Sudeten| Schwarzenberg Germany| Pindus Mountains| South Austrian Alps| Tallinn Estonia| Aragona Italy| Aragon Spain| Vocontian Trough| Bohemian Massif| Carinthia Austria| Black Sea region| Aubrac| Tatra Mountains| Eifel| Rhodes| Skane| Lower Silesia| Iberian Mountains| Galicia Spain| Karawanken| Vanoise| Rhineland-Palatinate Germany| Dauphine| Bernese Alps| Brandenburg Germany| Palatinate| Narbonne France| Helsinki Finland| Rhine Valley| Sondrio Italy| Bavarian Massif| Danube River Basin| Sulcis| Brabant Massif| Gailtal Alps| Paris France| Betic Zone| Lake Ladoga| Asturian Massif| Ardennes France| Ain France| Guadalquivir Basin| Navarra Spain| Sauerland| Vercors| Saxony-Thuringia| Portugal| Trieste Italy| Dodecanese| Carpathian Foredeep| Moscow Basin| Crete| Spanish Pyrenees| Franconian Jura| Greater Caucasus| Lake Peipsi| Ticino Switzerland| Zona Ivrea-Verbano| Jutland| Swabian Alb| Scandinavia| Upper Franconia Germany| Iberica| Rhine Westphalian Basin| Alsace| Pannonia| Vojvodina| Peloponnesus| Oder Valley| Rhine Graben| Austria| Azov Sea| Armorican Massif| Rhone Delta| Brabant Belgium| Attica Greece| Brioverian| Auversian| Upper Silesia| Netherlands| United Kingdom| Spain| Dinaridi Alps| Hohe Tauern| Lechtal Alps| Karst region| Velay| Siebengebirge| Taranto Italy| Brittany| French Alps| Touraine| Couvinian| Danube River| Balkan Mountains| Upper Palatinate| Ivrea Italy| Rhone River Basin| Subbetic Zone| Balkan Peninsula| Schleswig-Holstein Germany| Aquitaine| Caucasus Foreland| Rhone Valley| Fennoscandia| Auvergne| Ukraine| Bergell Massif| Swiss Molasse Basin| Westphalia| Harz Mountains| Dnieper Basin| Rhodope Mountains| Transdanubia| Parnassus| Morvan| Causses| Uri Switzerland| Upper Rhine Graben| Andorra| Valle d'Aosta Italy| Central Europe| Poitou| Seine Estuary| Asturian Arc| Volhynia| Bulgaria| Salzkammergut| South Austrian Molasse| Dolomites| Carnic Alps| Denmark| Carixian| Taunus| Amsterdam Netherlands| Cevennes| Vienna Austria| Yugoslavia| Scythian Platform| Eastern Europe| Charente France| Novaya Zemlya| Esterel| Rhone France| Swiss Rhine Graben| Aube France| Northern Limestone Alps| Hellenides| Corbieres| Ustica Island| Marne France| Saone-Rhone Basin| Southern Europe| Thuringian Forest| Lake Geneva| Hesse Germany| Croatia| Isere France| North Austrian Molasse| Northern Ireland| Central Massif| Walachia| Nice France| Gotthard Massif| Limburg| Normandy| Greek Ionian Islands| Veszprem Hungary| Taro Valley| Saarland Germany| Norrbotten Sweden| Asturias Spain| Cyclades| Duero Basin| Granada Depression| Hebrides| Thrace| French Coast| Swiss Jura Mountains| Ischia| Valtellina| Imperia Italy| Saxonian Massif| Meurthe-et-Moselle France| Saxony-Anhalt Germany| Saar Basin| Gorizia Italy| Sudetic Basin| Aar Valley| Strona Valley| Southern Transdanubia| Bohemia| Northwestern Transdanubia| Ionian Zone| Baden-Wurttemberg Germany| Adriatic region| French Pyrenees| Lake Balaton| Tarvisio Italy| Tavetsch| Transcaucasia| Lake Onega| Vosges Mountains| Bas-Rhin France| Eastern Alps| Vistula River valley| Euganean Hills| Liechtenstein| Quercy| Wurttemberg| Ardeche France| Valencia Spain| Haute-Saone France| Andalusia Spain| Kaiserstuhl| Vienna Basin| Thera| Transylvanian Alps| Western Europe| Czech Republic| Aar Massif| European Platform| Hungary| Stubai Alps| Sweden| Upper Silesian coal basin| Carpathian Foreland| Rhine River| Lesbos| Vosges France| Esk Trough| Braganca Portugal| England| Savoy| Moravia| Ireland| Monaco| Dniester-Prut Interfluve| Macedonia| Monti Berici| Vestmannaeyjar| Finland| Variscides| Pomerania| Languedoc| Biella Italy| Welsh Borderland| Ambin Massif| Slovakia| Roussillon| Rhineland| Luxembourg| Luxembourg Luxembourg| Elba| Pannonian Basin| Epirus Greece| Transcarpathia Ukraine| Terni Italy| Seine Valley| Greek Aegean Islands| Vogtland| Katzenbuckel| Provence| Cuisian| Greek Macedonia| Istria| Danube Valley| Herault France| Inn Valley| Meseta| Black Forest| Gault| Silesia| Valais Switzerland| Romania| North Rhine-Westphalia| Ebro Basin| Jura Switzerland,Riphean| Rauracian| Lochkovian| Elsterian| upper Cenomanian| Llandeilian| Tithonian| Dittonian| Kimmeridgian| Portlandian| Tongrian| Thanetian| Sicilian| Rhenish Hesse| Riss/Wurm Interglacial| Pragian| Gargasian| Turolian| Wenlockian| Gzhelian| Ipswichian| Riss| Gelasiano| Saxonian| Cenomanian| Vraconian| Eggenburgian| Landenian| Volgian| Hauterivian| Neocomian| upper Maestrichtian| Lower Anisian| Vistulian| upper Riphean| Westphalian| Helvetian| Indian Ocean| Romanian| lower Turonian| Lattorfian| Saalian| Lewisian| Llandoverian| Sarmatian| Rhaetian| Santonian| Tethys| Wealden| Avonian| Lotharingian| Torridonian| Cromerian| Levantinian| Zechstein| upper Visean| Vindobonian| Tortonian| Priabonian| Eemian| Mindel| Uralian| Frasnian| Stephanian| Stampian| Astian| Maestrichtian| Badenian| European Union| upper Weichselian| Rhine Basin| Paleotethys| Upper Anisian| Tournaisian| Meotian| Ludian| Rhenish Schiefergebirge| Caledonides| Muschelkalk| Rotliegendes| Keuper| Pontian| Hoxnian| Bartonian| Akchagylian| Cantabrian| Purbeckian| Strunian| Versilian| Sequanian| Montian| Eifelian| Vallesian| Scythian| Ilerdian| Messinian| Svecofennian| Sakmarian| Sinemurian| Berriasian| Hettangian| Holsteinian| Silesian| islands| Siegenian| Turonian| Assyntic Orogeny| Kazanian| Vendian| Tyrrhenian| Namurian| Rupelian| Artinskian| Cadomian Orogeny| Danian| Zanclean| Viruan| Kupferschiefer| Oxfordian| Preboreal| Urgonian| Egerian| Pliensbachian| Llanvirnian| Toarcian| Magdalenian| Lusitanian| Mindel/Riss Interglacial| Kungurian| Givetian| Milazzian| Buntsandstein| Ludlovian| Mousterian| Laxfordian| Ottnangian| Sparnacian| Tremadocian| Ruscinian| Gedinnian| Tabianian| Malm| Moinian| Thuringian| Asbian| Ypresian| Sudetic Orogeny| Moscovian| Bashkirian| Pridolian| Cordevolian| Valanginian| Mozambique Channel| Langhian| Weichselian| Tarannon| Subboreal| Wurm| Dacian| Villafranchian| Sannoisian| Werfenian| Jotnian| Eurasia| Tatarian| Aldanian| Lapland| Flandrian| Visean| Asturian Orogeny| Asselian| Lutetian| Devensian,Europa Island,
43,http://linkeddata.ge.imati.cnr.it/resource/ThIST/europa,http://aims.fao.org/aos/agrovoc/c_2724,E,Eurasia,Eastern Europe| Southern Europe| Northern Europe| Western Europe,,Europe,,Africa| Southern Africa| France| Reunion,Carpathians| Spessart| Wales| Sau Alps| Svalbard| Vaud Switzerland| Free Padania| Moselle Valley| Lower Rhine Graben| Catalonia Spain| North Rhine| Lower Saxony Germany| Westerwald| Norway| Latvia| Southeastern Transdanubia| Vatnajokull| Lanzo Massif| Apuseni Mountains| Moldavian Platform| Vogelsberg| Switzerland| Donets Basin| Poland| Diois| Murge| San Marino| San Marino San Marino| Calvados France| Caucasus| Cornwall England| Londonderry Northern Ireland| Erzgebirge| Scotland| Saxony Germany| Vaucluse France| Pyrenees-Orientales| Chalkidiki Peninsula| Stonehenge| Transylvanian Basin| Lake of Zurich| Central Austrian Alps| Morava River valley| Paris Basin| Alpenvorland| Loire Valley| Thuringian Massif| Bavaria Germany| Serbia and Montenegro| Euboea| Otztal Alps| Marmolada Glacier| Burgundy| Surtsey| Teutoburg Forest| Corsica| Pyrenees| Northern Caucasus| Ibiza Spain| Upper Bavaria Germany| Jan Mayen| Danube Plain| Estonia| Zona Sesia| Baltic Shield| Loire France| Swiss Alps| Tauern Tunnel| Belledonne Massif| Moldava Valley| Jura France| Totes Gebirge| North Austrian Alps| Genoa Italy| Zona Penninica| Dalmatia| Saint Gall Switzerland| Lake Constance| Iceland| Possagno Italy| Betic Cordillera| Lubrin| Jura Mountains| Transylvania| Extremadura Spain| Ales France| Brest Basin| Thessaly Greece| Uppsala Sweden| Slovenia| Mecklenburg| Thuringian Basin| Lithuania| Cima d'Asta| Crimea Ukraine| Olympus| Danube Delta| Tarentaise| Bosano| Tagliamento Valley| Haute-Corse France| Upper Rhine Valley| London Basin| Serbo-Macedonian Massif| Bosnia-Herzegovina| Gibraltar| Balkan Foreland| Franconia| Viseu Portugal| Isere Valley| Grosseto Italy| Landes France| Murcia Spain| Limestone Alps| Sudeten| Schwarzenberg Germany| Pindus Mountains| South Austrian Alps| Tallinn Estonia| Aragona Italy| Aragon Spain| Vocontian Trough| Bohemian Massif| Carinthia Austria| Black Sea region| Aubrac| Tatra Mountains| Eifel| Rhodes| Skane| Lower Silesia| Iberian Mountains| Galicia Spain| Karawanken| Vanoise| Rhineland-Palatinate Germany| Dauphine| Bernese Alps| Brandenburg Germany| Palatinate| Narbonne France| Helsinki Finland| Rhine Valley| Sondrio Italy| Bavarian Massif| Danube River Basin| Sulcis| Brabant Massif| Gailtal Alps| Paris France| Betic Zone| Lake Ladoga| Asturian Massif| Ardennes France| Ain France| Guadalquivir Basin| Navarra Spain| Sauerland| Vercors| Saxony-Thuringia| Portugal| Trieste Italy| Dodecanese| Carpathian Foredeep| Moscow Basin| Crete| Spanish Pyrenees| Franconian Jura| Greater Caucasus| Lake Peipsi| Ticino Switzerland| Zona Ivrea-Verbano| Jutland| Swabian Alb| Scandinavia| Upper Franconia Germany| Iberica| Rhine Westphalian Basin| Alsace| Pannonia| Vojvodina| Peloponnesus| Oder Valley| Rhine Graben| Austria| Azov Sea| Armorican Massif| Rhone Delta| Brabant Belgium| Attica Greece| Brioverian| Auversian| Upper Silesia| Netherlands| United Kingdom| Spain| Dinaridi Alps| Hohe Tauern| Lechtal Alps| Karst region| Velay| Siebengebirge| Taranto Italy| Brittany| French Alps| Touraine| Couvinian| Danube River| Balkan Mountains| Upper Palatinate| Ivrea Italy| Rhone River Basin| Subbetic Zone| Balkan Peninsula| Schleswig-Holstein Germany| Aquitaine| Caucasus Foreland| Rhone Valley| Fennoscandia| Auvergne| Ukraine| Bergell Massif| Swiss Molasse Basin| Westphalia| Harz Mountains| Dnieper Basin| Rhodope Mountains| Transdanubia| Parnassus| Morvan| Causses| Uri Switzerland| Upper Rhine Graben| Andorra| Valle d'Aosta Italy| Central Europe| Poitou| Seine Estuary| Asturian Arc| Volhynia| Bulgaria| Salzkammergut| South Austrian Molasse| Dolomites| Carnic Alps| Denmark| Carixian| Taunus| Amsterdam Netherlands| Cevennes| Vienna Austria| Yugoslavia| Scythian Platform| Eastern Europe| Charente France| Novaya Zemlya| Esterel| Rhone France| Swiss Rhine Graben| Aube France| Northern Limestone Alps| Hellenides| Corbieres| Ustica Island| Marne France| Saone-Rhone Basin| Southern Europe| Thuringian Forest| Lake Geneva| Hesse Germany| Croatia| Isere France| North Austrian Molasse| Northern Ireland| Central Massif| Walachia| Nice France| Gotthard Massif| Limburg| Normandy| Greek Ionian Islands| Veszprem Hungary| Taro Valley| Saarland Germany| Norrbotten Sweden| Asturias Spain| Cyclades| Duero Basin| Granada Depression| Hebrides| Thrace| French Coast| Swiss Jura Mountains| Ischia| Valtellina| Imperia Italy| Saxonian Massif| Meurthe-et-Moselle France| Saxony-Anhalt Germany| Saar Basin| Gorizia Italy| Sudetic Basin| Aar Valley| Strona Valley| Southern Transdanubia| Bohemia| Northwestern Transdanubia| Ionian Zone| Baden-Wurttemberg Germany| Adriatic region| French Pyrenees| Lake Balaton| Tarvisio Italy| Tavetsch| Transcaucasia| Lake Onega| Vosges Mountains| Bas-Rhin France| Eastern Alps| Vistula River valley| Euganean Hills| Liechtenstein| Quercy| Wurttemberg| Ardeche France| Valencia Spain| Haute-Saone France| Andalusia Spain| Kaiserstuhl| Vienna Basin| Thera| Transylvanian Alps| Western Europe| Czech Republic| Aar Massif| European Platform| Hungary| Stubai Alps| Sweden| Upper Silesian coal basin| Carpathian Foreland| Rhine River| Lesbos| Vosges France| Esk Trough| Braganca Portugal| England| Savoy| Moravia| Ireland| Monaco| Dniester-Prut Interfluve| Macedonia| Monti Berici| Vestmannaeyjar| Finland| Variscides| Pomerania| Languedoc| Biella Italy| Welsh Borderland| Ambin Massif| Slovakia| Roussillon| Rhineland| Luxembourg| Luxembourg Luxembourg| Elba| Pannonian Basin| Epirus Greece| Transcarpathia Ukraine| Terni Italy| Seine Valley| Greek Aegean Islands| Vogtland| Katzenbuckel| Provence| Cuisian| Greek Macedonia| Istria| Danube Valley| Herault France| Inn Valley| Meseta| Black Forest| Gault| Silesia| Valais Switzerland| Romania| North Rhine-Westphalia| Ebro Basin| Jura Switzerland,Riphean| Rauracian| Lochkovian| Elsterian| upper Cenomanian| Llandeilian| Tithonian| Dittonian| Kimmeridgian| Portlandian| Tongrian| Thanetian| Sicilian| Rhenish Hesse| Riss/Wurm Interglacial| Pragian| Gargasian| Turolian| Wenlockian| Gzhelian| Ipswichian| Riss| Gelasiano| Saxonian| Cenomanian| Vraconian| Eggenburgian| Landenian| Volgian| Hauterivian| Neocomian| upper Maestrichtian| Lower Anisian| Vistulian| upper Riphean| Westphalian| Helvetian| Indian Ocean| Romanian| lower Turonian| Lattorfian| Saalian| Lewisian| Llandoverian| Sarmatian| Rhaetian| Santonian| Tethys| Wealden| Avonian| Lotharingian| Torridonian| Cromerian| Levantinian| Zechstein| upper Visean| Vindobonian| Tortonian| Priabonian| Eemian| Mindel| Uralian| Frasnian| Stephanian| Stampian| Astian| Maestrichtian| Badenian| European Union| upper Weichselian| Rhine Basin| Paleotethys| Upper Anisian| Tournaisian| Meotian| Ludian| Rhenish Schiefergebirge| Caledonides| Muschelkalk| Rotliegendes| Keuper| Pontian| Hoxnian| Bartonian| Akchagylian| Cantabrian| Purbeckian| Strunian| Versilian| Sequanian| Montian| Eifelian| Vallesian| Scythian| Ilerdian| Messinian| Svecofennian| Sakmarian| Sinemurian| Berriasian| Hettangian| Holsteinian| Silesian| islands| Siegenian| Turonian| Assyntic Orogeny| Kazanian| Vendian| Tyrrhenian| Namurian| Rupelian| Artinskian| Cadomian Orogeny| Danian| Zanclean| Viruan| Kupferschiefer| Oxfordian| Preboreal| Urgonian| Egerian| Pliensbachian| Llanvirnian| Toarcian| Magdalenian| Lusitanian| Mindel/Riss Interglacial| Kungurian| Givetian| Milazzian| Buntsandstein| Ludlovian| Mousterian| Laxfordian| Ottnangian| Sparnacian| Tremadocian| Ruscinian| Gedinnian| Tabianian| Malm| Moinian| Thuringian| Asbian| Ypresian| Sudetic Orogeny| Moscovian| Bashkirian| Pridolian| Cordevolian| Valanginian| Mozambique Channel| Langhian| Weichselian| Tarannon| Subboreal| Wurm| Dacian| Villafranchian| Sannoisian| Werfenian| Jotnian| Eurasia| Tatarian| Aldanian| Lapland| Flandrian| Visean| Asturian Orogeny| Asselian| Lutetian| Devensian,Europe,
44,http://linkeddata.ge.imati.cnr.it/resource/ThIST/sainthelena,http://aims.fao.org/aos/agrovoc/c_7347,E,"Saint Helena, Ascension and Tristan da Cunha",,,Saint Helena,,Africa| United Kingdom,,islands| Atlantic Ocean,Saint Helena,
45,http://linkeddata.ge.imati.cnr.it/resource/ThIST/santelena,http://aims.fao.org/aos/agrovoc/c_7347,E,"Saint Helena, Ascension and Tristan da Cunha",,,Saint Helena,,,,,Saint Helena,
46,http://linkeddata.ge.imati.cnr.it/resource/ThIST/cameroon,http://aims.fao.org/aos/agrovoc/c_1229,E,Central Africa,,COMPACI,Cameroon,United Republic of Cameroon| Cameroun,Africa| West Africa,Douala Cameroon,Gulf of Guinea| Niger River Basin| Congo River| Lake Chad| Congo River Basin,Cameroon,
47,http://linkeddata.ge.imati.cnr.it/resource/ThIST/congo,http://aims.fao.org/aos/agrovoc/c_1811,E,Central Africa,,,Congo,Middle Congo| Congo (Brazzaville)| Republic of the Congo| People's Republic of the Congo,Africa| West Africa,Brazzaville Congo,Congo River| Congo River Basin,Congo,
48,http://linkeddata.ge.imati.cnr.it/resource/ThIST/cotedivoire,http://aims.fao.org/aos/agrovoc/c_4027,E,West Africa,,COMPACI,Cote d'Ivoire,Ivory Coast| Republic of the Ivory Coast,Africa| West Africa,Yamoussoukro Ivory Coast,Volta River| Volta Basin,Ivory Coast,
49,http://linkeddata.ge.imati.cnr.it/resource/ThIST/gambia,http://aims.fao.org/aos/agrovoc/c_3177,E,West Africa,,,Gambia,Republic of The Gambia,Africa| West Africa,Banjul Gambia,Gambie River| Ganbie basin,Gambia,
50,http://linkeddata.ge.imati.cnr.it/resource/ThIST/ghana,http://aims.fao.org/aos/agrovoc/c_3253,E,West Africa,,COMPACI,Ghana,Republic of Ghana,Africa| West Africa,Accra Ghana| Lake Volta,Gulf of Guinea| Volta River| Volta Basin,Ghana,
51,http://linkeddata.ge.imati.cnr.it/resource/ThIST/guine-bissau,http://aims.fao.org/aos/agrovoc/c_3427,E,West Africa,,,Guinea-Bissau,Portuguese Guinea| Republic of Guinea-Bissau,Africa| West Africa,Bissau Guinea-Bissau,,Guinea-Bissau,
52,http://linkeddata.ge.imati.cnr.it/resource/ThIST/guinee,http://aims.fao.org/aos/agrovoc/c_3423,E,West Africa,,,Guinea,Republic of Guinea,Africa| West Africa,Conakry Guinea,Gambie River| Niger River| Senegal Basin| Ganbie basin| Senegal River,Guinea,
53,http://linkeddata.ge.imati.cnr.it/resource/ThIST/liberia,http://aims.fao.org/aos/agrovoc/c_4307,E,West Africa,,,Liberia,Republic of Liberia,Africa| West Africa,Monrovia Liberia,,Liberia,
54,http://linkeddata.ge.imati.cnr.it/resource/ThIST/mali,http://aims.fao.org/aos/agrovoc/c_4540,E,West Africa,,,Mali,Republic of Mali,Africa| West Africa,Tombouctou Mali| Cliff of Bandiagara| Bamako Mali,Niger River Basin| Niger River| Sahel| Senegal Basin| Senegal River| Niger Valley,Mali,
55,http://linkeddata.ge.imati.cnr.it/resource/ThIST/nigeria,http://aims.fao.org/aos/agrovoc/c_5182,E,West Africa,,,Nigeria,Federal Republic of Nigeria,Africa| West Africa,Niger Delta| Abuja Nigeria,Niger River| Lake Chad,Nigeria,
56,http://linkeddata.ge.imati.cnr.it/resource/ThIST/senegal,http://aims.fao.org/aos/agrovoc/c_6970,E,West Africa,,,Senegal,Republic of Senegal,Africa| West Africa,Dakar Senegal,Gambie River| Sahel| Senegal Basin| Ganbie basin| Senegal River,Senegal,
57,http://linkeddata.ge.imati.cnr.it/resource/ThIST/sierraleone,http://aims.fao.org/aos/agrovoc/c_7057,E,West Africa,,,Sierra Leone,Republic of Sierra Leone,Africa| West Africa,Freetown Sierra Leone,,Sierra Leone,
58,http://linkeddata.ge.imati.cnr.it/resource/ThIST/tchad,http://aims.fao.org/aos/agrovoc/c_1487,E,Central Africa,,,Chad,Tchad| Republic of Chad,Africa| West Africa,Tibesti Massif,Sahel| Chad Basin| Lake Chad| Sahara,Chad,
59,http://linkeddata.ge.imati.cnr.it/resource/ThIST/togo,http://aims.fao.org/aos/agrovoc/c_7801,E,West Africa,,,Togo,Togolese Republic,Africa| West Africa,Lomé Togo,Volta Basin,Togo,
60,http://linkeddata.ge.imati.cnr.it/resource/ThIST/americacentrale,http://aims.fao.org/aos/agrovoc/c_1434,E,Americas,El Salvador| Nicaragua| Guatemala| Honduras| Belize| Panama| Panama Canal Zone| Costa Rica,,Central America,,America,Honduras| Cuba| Cayman Islands| Puerto Rico| Jamaica| Navassa Island| Saint Kitts and Nevis| Haiti| Grenada| Poas| Anguilla| El Salvador| Saint Lucia| Montserrat| Mexico| Belize| Panama| Panama City Panama| Turks and Caicos Islands| Guatemala| Guatemala City Guatemala| Greater Antilles| Netherlands Antilles| Dominica| Guadeloupe| Antigua and Barbuda| Costa Rica| Barbados| Martinique| Mount Pelee| Saint Vincent and the Grenadines| Hispaniola| Nicaragua,Latin America,Central America,
61,http://linkeddata.ge.imati.cnr.it/resource/ThIST/analisiqualitativa,http://aims.fao.org/aos/agrovoc/c_35284,E,Analytical methods,,,Qualitative analysis,Qualitative analytical techniques,analysis,,quantitative analysis| analytical method| laboratory test,qualitative analysis,
62,http://linkeddata.ge.imati.cnr.it/resource/ThIST/analisiquantitativa,http://aims.fao.org/aos/agrovoc/c_32660,E,Analytical methods,,,Quantitative analysis,Quantitative analytical techniques,analysis,,trace-element analyses| standard rocks| flame photometry| minor-element analyses| analytical method| major-element analyses| X-ray analysis| laboratory test| qualitative analysis| methods| X-ray fluorescence| standard materials| polarography| neutron activation analysis,quantitative analysis,
63,http://linkeddata.ge.imati.cnr.it/resource/ThIST/analisispettrale,http://aims.fao.org/aos/agrovoc/c_28964,E,analysis,,,Spectral analysis,,analysis,,wave amplification| seismograms| near-field spectra| seismology,spectral analysis,
64,http://linkeddata.ge.imati.cnr.it/resource/ThIST/analisitermica,http://aims.fao.org/aos/agrovoc/c_7717,E,Analytical methods,Differential thermal analysis| Thermogravimetric analysis,,Thermal analysis,,analysis,,TGA data| differential thermal analysis| exothermal reaction| analytical method| endothermic reactions| sample preparation| DTA data| thermomagnetic analysis| thermogravimetric analysis| X-ray analysis| electron microscopy| laboratory test| interlaboratory comparison| thermal analysis data| standard materials| spectroscopy| clay mineralogy,thermal analysis,
65,http://linkeddata.ge.imati.cnr.it/resource/ThIST/autoradiografia,http://aims.fao.org/aos/agrovoc/c_9006,E,Radiography,,Tracer techniques,Autoradiography,,analysis,,geophysical methods| radioactivity,autoradiography,
66,http://linkeddata.ge.imati.cnr.it/resource/ThIST/colorimetria,http://aims.fao.org/aos/agrovoc/c_16368,E,Analytical methods,,,Colorimetry,,analysis,,color| analytical method| spectroscopy,colorimetry,
67,http://linkeddata.ge.imati.cnr.it/resource/ThIST/cromatografia,http://aims.fao.org/aos/agrovoc/c_1594,E,Analytical methods,Gel chromatography| Ion exchange chromatography| Gas chromatography| Column chromatography| Gas liquid chromatography| Thin layer chromatography| HPLC| Paper chromatography,,Chromatography,,analysis,,ion chromatography| chromatograms| liquid chromatography| analytical method| adsorption| gas chromatography| spectroscopy,chromatography,
68,http://linkeddata.ge.imati.cnr.it/resource/ThIST/polarografia,http://aims.fao.org/aos/agrovoc/c_26805,E,Analytical methods,,,Polarography,,analysis,,quantitative analysis| electrolysis| analytical method| diffusion,polarography,
69,http://linkeddata.ge.imati.cnr.it/resource/ThIST/spettrofotometria,http://aims.fao.org/aos/agrovoc/c_14497,E,Spectrometry,,,Spectrophotometry,,analysis,,absorption spectra| chemical analysis| optical spectra| laboratory test| spectroscopy,spectrophotometry,
70,http://linkeddata.ge.imati.cnr.it/resource/ThIST/analisidiscriminante,http://aims.fao.org/aos/agrovoc/c_28859,E,Statistical methods,,,Discriminant analysis,,statistical analysis| mathematical geology| analysis| mathematical methods,,Bayesian analysis| multivariate analysis| mathematical models,discriminant analysis,
71,http://linkeddata.ge.imati.cnr.it/resource/ThIST/analisidellacovarianza,http://aims.fao.org/aos/agrovoc/c_28833,E,Statistical methods,,,Analysis of covariance,,statistical analysis| analysis,,geostatistics| semivariograms| variance analysis,covariance analysis,
72,http://linkeddata.ge.imati.cnr.it/resource/ThIST/analisidellavarianza,http://aims.fao.org/aos/agrovoc/c_28834,E,Statistical methods,,,Analysis of variance,,statistical analysis| analysis,variograms| semivariograms,Bayesian analysis| covariance analysis| kriging,variance analysis,
73,http://linkeddata.ge.imati.cnr.it/resource/ThIST/analisidicorrispondenza,http://aims.fao.org/aos/agrovoc/c_37345,E,Statistical methods,,,Correspondence analysis,,statistical analysis| analysis,,,correspondence analysis,
74,http://linkeddata.ge.imati.cnr.it/resource/ThIST/analisifattoriale,http://aims.fao.org/aos/agrovoc/c_10729,E,Statistical methods,,,Factorial analysis,,statistical analysis| analysis,principal components analysis| multivariate analysis,,factor analysis,
75,http://linkeddata.ge.imati.cnr.it/resource/ThIST/maredigroenlandia,http://aims.fao.org/aos/agrovoc/c_3382,E,Arctic Ocean| North Atlantic,,,Greenland Sea,,Arctic Ocean,,Svalbard| Jan Mayen,Greenland Sea,
76,http://linkeddata.ge.imati.cnr.it/resource/ThIST/maredikara,http://aims.fao.org/aos/agrovoc/c_4077,E,Arctic Ocean,,,Kara Sea,,Arctic Ocean,,,Kara Sea,
77,http://linkeddata.ge.imati.cnr.it/resource/ThIST/maredinorvegia,http://aims.fao.org/aos/agrovoc/c_5236,E,North Atlantic,,,Norwegian Sea,,Arctic Ocean,,Atlantic Ocean,Norwegian Sea,
78,http://linkeddata.ge.imati.cnr.it/resource/ThIST/gronland,http://aims.fao.org/aos/agrovoc/c_3380,E,Denmark,,,Greenland,,Arctic region| Denmark,Godthab Greenland,Laurentia| glacial rebound| Atlantic Ocean,Greenland,
79,http://linkeddata.ge.imati.cnr.it/resource/ThIST/xilolo,http://aims.fao.org/aos/agrovoc/c_8472,E,Aromatic hydrocarbons,,,Xylene,,aromatic hydrocarbons,,,xylene,
80,http://linkeddata.ge.imati.cnr.it/resource/ThIST/desertodelgobi,http://aims.fao.org/aos/agrovoc/c_29753,E,Deserts,,,Gobi Desert,,Asia,,Mongolia,Gobi Desert,
81,http://linkeddata.ge.imati.cnr.it/resource/ThIST/fiumeindo,http://aims.fao.org/aos/agrovoc/c_49945,E,Rivers| Asian inland waters,,,Indus River,,Asia,,Kashmir| Pakistan| Indus Valley,Indus River,
82,http://linkeddata.ge.imati.cnr.it/resource/ThIST/kerala,http://aims.fao.org/aos/agrovoc/c_4087,E,India,,,Kerala,,Asia,,,Kerala India,
